,endTime,artistName,trackName,msPlayed
60,2020-03-09 18:56,flor,slow motion,1493
61,2020-03-09 18:56,3OH!3,DONTTRUSTME,192573
62,2020-03-09 18:56,Roy Zimmerman,To Be A Liberal,32291
63,2020-03-09 18:59,Louis The Child,The City (with Quinn XCII),186046
64,2020-03-09 19:00,Dance Gavin Dance,Death Of A Strawberry,46893
65,2020-03-10 16:54,Winnetka Bowling League,CVS,271381
66,2020-03-10 16:57,Eric Nam,Honestly,206848
67,2020-03-10 17:00,Moose Blood,Knuckles,2090
68,2020-03-10 17:00,Fall Out Boy,The Phoenix,135084
69,2020-03-10 17:03,Judah & the Lion,Take It All Back 2.0,618
70,2020-03-10 17:03,Fitz and The Tantrums,MerryGoRound,853
71,2020-03-10 17:03,WALK THE MOON,We Are the Kids,682
72,2020-03-10 17:03,half•alive,Tip Toes,618
73,2020-03-10 17:03,Jonas Brothers,Year 3000,661
74,2020-03-10 17:03,Elton John,Can't Stay Alone Tonight,703
75,2020-03-10 17:03,The Brobecks,Boring,576
76,2020-03-10 17:03,Paramore,Now,1962
77,2020-03-10 17:03,The Head and the Heart,Rivers and Roads,218773
78,2020-03-10 17:04,Saint Motel,Balsa Wood Bones,14805
79,2020-03-10 17:04,Winnetka Bowling League,On The 5,960
80,2020-03-10 17:04,88rising,Walking (feat. Swae Lee & Major Lazer),1194
81,2020-03-10 17:05,A R I Z O N A,Freaking Out,80255
82,2020-03-10 17:08,Winnetka Bowling League,CVS,209173
83,2020-03-10 17:11,Green Day,Basket Case,141388
84,2020-03-10 17:18,Two Door Cinema Club,I Can Talk,83071
85,2020-03-10 17:18,Saint Motel,Sweet Talk,1557
86,2020-03-10 17:49,The Wrecks,Fvck Somebody,96712
87,2020-03-10 17:52,flor,slow motion,187824
88,2020-03-10 17:54,Fall Out Boy,She's My Winona,124643
89,2020-03-10 17:58,flor,overbehind,981
90,2020-03-10 17:58,Farruko,Chillax (feat. Ky-Mani Marley),2049
91,2020-03-10 17:58,flor,restless soul,220970
92,2020-03-10 17:58,flor,little light one,1312
93,2020-03-10 17:58,flor,little light one,2944
94,2020-03-10 18:01,flor,slow motion,183760
95,2020-03-10 18:06,flor,rely,100845
96,2020-03-10 18:10,Never Shout Never,Heregoesnothin,1920
97,2020-03-10 18:10,Conan Gray,Maniac,185786
98,2020-03-10 18:10,BBC Minute,18:00 GMT,8149
99,2020-03-10 18:10,Snacks Minute,"Snacks Minute for Tuesday, March 10th",703
100,2020-03-10 18:13,Two Door Cinema Club,Something Good Can Work,157034
101,2020-03-10 18:15,Danny Gonzalez,Yummy,127022
102,2020-03-10 18:20,Rex Orange County,Pluto Projector,267520
103,2020-03-10 18:23,AJR,Growing Old on Bleecker Street,203093
104,2020-03-10 18:26,Joywave,Half Your Age,1828
105,2020-03-10 18:26,Quinn XCII,Stung,4042
106,2020-03-10 18:26,Quinn XCII,Life Must Go On,185586
107,2020-03-10 18:26,Quinn XCII,Always Been You,5653
108,2020-03-10 18:26,MAX,Love Me Less (feat. Quinn XCII),1429
109,2020-03-10 18:29,Quinn XCII,Stacy,168893
110,2020-03-10 18:33,Quinn XCII,Bootleggin',203500
111,2020-03-10 18:35,Quinn XCII,Stacy,168893
112,2020-03-10 18:38,Quinn XCII,Straightjacket,853
113,2020-03-10 18:38,Quinn XCII,Matches,183453
114,2020-03-10 18:42,All Time Low,Shameless,0
115,2020-03-10 18:42,girl in red,summer depression,0
116,2020-03-10 18:42,The Brobecks,If You Like It Or Not,0
117,2020-03-10 18:42,Years & Years,Desire,853
118,2020-03-10 18:42,Fitz and The Tantrums,MerryGoRound,96
119,2020-03-10 18:42,Panic! At The Disco,From a Mountain in the Middle of the Cabins,234
120,2020-03-10 18:42,Quinn XCII,Stacy,950
121,2020-03-10 18:42,Japanese Breakfast,Everybody Wants to Love You,0
122,2020-03-10 18:42,Quinn XCII,Stacy - Acoustic,182186
123,2020-03-10 18:43,girl in red,summer depression,76981
124,2020-03-10 18:43,blink-182,No Future,426
125,2020-03-10 18:43,Fitz and The Tantrums,MerryGoRound,928
126,2020-03-10 18:43,Troye Sivan,Strawberries & Cigarettes,554
127,2020-03-10 18:43,Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),437
128,2020-03-10 18:43,The Ghost Club,This Bird Has Flown,223
129,2020-03-10 18:43,flor,heart,864
130,2020-03-10 18:47,flor,restless soul,220970
131,2020-03-10 18:47,Wingnut Dishwashers Union,Never Trust a Man (Who Plays Guitar),37963
132,2020-03-10 18:48,Khalid,Location,4501
133,2020-03-10 18:48,flor,money,1173
134,2020-03-10 18:48,Jared & The Mill,Messengers,36938
135,2020-03-10 18:48,flor,back again,8330
136,2020-03-10 18:48,Bastille,Bad Decisions,970
137,2020-03-10 18:51,Bastille,Bad Decisions,189728
138,2020-03-10 18:54,flor,money,185000
139,2020-03-10 18:57,Shawn Mendes,Señorita,164367
140,2020-03-10 19:00,Spencer Sutherland,Freaking Out,149183
141,2020-03-10 19:03,Rex Orange County,New House,199052
142,2020-03-10 19:06,MisterWives,whywhywhy,200680
143,2020-03-10 19:10,Moon Taxi,Morocco,208053
144,2020-03-10 19:13,Vampire Weekend,Harmony Hall,206170
145,2020-03-10 19:15,Cavetown,Boys Will Be Bugs,109813
146,2020-03-11 14:44,HUNNY,July,384
147,2020-03-11 14:47,Quinn XCII,Matches,203773
148,2020-03-11 14:48,3OH!3,R.I.P.,55182
149,2020-03-12 15:48,MAX,Love Me Less (feat. Quinn XCII),1152
150,2020-03-12 15:50,Quinn XCII,Stacy,168893
151,2020-03-12 15:51,Quinn XCII,Tough (feat. Noah Kahan),19300
152,2020-03-12 19:10,Quinn XCII,Iron & Steel,92373
153,2020-03-12 19:12,Quinn XCII,Full Circle,6933
154,2020-03-12 19:16,Quinn XCII,Iron & Steel,10900
155,2020-03-12 19:16,Quinn XCII,Matches,20085
156,2020-03-12 19:34,WALK THE MOON,Eat Your Heart Out,2325
157,2020-03-12 19:34,Quinn XCII,Matches,5955
158,2020-03-12 19:52,Winnetka Bowling League,CVS,124993
159,2020-03-12 19:55,The Wrecks,Fvck Somebody,181267
160,2020-03-12 19:56,Florence + The Machine,You've Got The Love,60462
161,2020-03-12 19:56,The Killers,Glamorous Indie Rock And Roll,6617
162,2020-03-12 20:00,flor,restless soul,188639
163,2020-03-12 20:00,The Wombats,Pink Lemonade,533
164,2020-03-12 20:06,Moon Taxi,Morocco,1216
165,2020-03-12 20:09,flor,restless soul,220970
166,2020-03-12 20:11,Twenty One Pilots,Holding on to You,133074
167,2020-03-12 20:15,A R I Z O N A,Freaking Out,200312
168,2020-03-12 20:18,The Solarists,Dream Girl,190286
169,2020-03-12 20:19,In The Valley Below,Peaches,40733
170,2020-03-13 00:15,Winnetka Bowling League,On The 5,640
171,2020-03-13 00:15,Max Frost,Adderall,1237
172,2020-03-13 00:15,Winnetka Bowling League,CVS,1834
173,2020-03-13 00:15,flor,where do you go,73334
174,2020-03-13 00:15,88rising,Walking (feat. Swae Lee & Major Lazer),1151
175,2020-03-13 00:18,Winnetka Bowling League,On The 5,179840
176,2020-03-13 00:22,Cage The Elephant,Cold Cold Cold,214386
177,2020-03-13 00:26,Grouplove,Colours,257786
178,2020-03-13 00:27,Julien Baker,Sprained Ankle,42316
179,2020-03-13 00:31,Montgomery Gentry,Merry Christmas from the Family,242360
180,2020-03-13 00:34,Watsky,Seizure Boy,216133
181,2020-03-13 00:38,Relient K,Who I Am Hates Who I've Been,232266
182,2020-03-13 00:40,Lights & Motion,Northern Lights,122213
183,2020-03-13 00:44,Coldplay,Everyday Life,258533
184,2020-03-13 00:48,Vesperteen,Shatter in the Night,205272
185,2020-03-13 00:52,Bo Burnham,I'm Bo Yo,234846
186,2020-03-13 00:56,Bombay Bicycle Club,Sixteen,248706
187,2020-03-13 00:58,Little Comets,Bridge Burn,133992
188,2020-03-13 13:12,Mindless Self Indulgence,Get It Up,5450
189,2020-03-13 13:12,A R I Z O N A,Freaking Out,200312
190,2020-03-13 13:13,A Silent Film,Harbour Lights,1648
191,2020-03-13 13:13,Shawn Mendes,Fallin' All In You,1764
192,2020-03-13 13:13,Paramore,That's What You Get,859
193,2020-03-13 13:13,Panic! At The Disco,She Had the World,2066
194,2020-03-13 13:13,Milky Chance,Stolen Dance,1114
195,2020-03-13 13:13,Father John Misty,Disappointing Diamonds Are the Rarest of Them All,1486
196,2020-03-13 13:13,Rex Orange County,4 Seasons,3900
197,2020-03-13 13:13,Wild Party,OutRight,859
198,2020-03-13 13:13,Lana Del Rey,Dark Paradise,1369
199,2020-03-13 13:13,half•alive,still feel.,464
200,2020-03-13 13:13,Rex Orange County,Never Enough,2252
201,2020-03-13 13:13,Bad Suns,How Am I Not Myself,2275
202,2020-03-13 13:17,half•alive,still feel.,247786
203,2020-03-13 13:20,WALK THE MOON,Fixin',743
204,2020-03-13 13:20,Panic! At The Disco,Northern Downpour,1393
205,2020-03-13 13:20,Wild Party,OutRight,161127
206,2020-03-13 13:20,Cavetown,Hug All Ur Friends,9148
207,2020-03-13 13:23,flor,restless soul,220970
208,2020-03-13 13:24,Years & Years,"Meteorite - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",47509
209,2020-03-13 13:24,flor,heart,1695
210,2020-03-13 13:25,flor,slow motion,9659
211,2020-03-13 13:25,Foster The People,Houdini,5549
212,2020-03-13 13:25,Quinn XCII,Fake Denim,4899
213,2020-03-13 13:28,Sammy Adams,All Night Longer,177093
214,2020-03-13 13:28,The Wombats,Mosquito on the Wall,1532
215,2020-03-13 13:28,Matt and Kim,Daylight,33058
216,2020-03-13 13:32,Joywave,Half Your Age,209226
217,2020-03-13 13:35,Kim Petras,Heart to Break,225972
218,2020-03-13 13:36,Car Seat Headrest,Times to Die,1486
219,2020-03-13 13:36,MARINA,Solitaire,12827
220,2020-03-13 13:39,Two Door Cinema Club,Undercover Martyn,167773
221,2020-03-13 13:39,Chicago,25 or 6 to 4 - 2002 Remaster,9684
222,2020-03-13 13:39,Fall Out Boy,Alpha Dog,1021
223,2020-03-13 13:39,My Chemical Romance,Heaven Help Us,882
224,2020-03-13 13:39,AWOLNATION,Soul Wars,1068
225,2020-03-13 13:42,Spencer Sutherland,Fine,214545
226,2020-03-13 13:42,The Front Bottoms,Pale Beneath The Tan (Squeeze),696
227,2020-03-13 13:42,Never Shout Never,this s**t getz old,8747
228,2020-03-13 13:43,Lorde,White Teeth Teens,789
229,2020-03-13 13:43,Charli XCX,Boys,2229
230,2020-03-13 13:43,Neil Diamond,Sweet Caroline,1253
231,2020-03-13 13:47,Kendrick Lamar,untitled 02 | 06.23.2014.,7188
232,2020-03-13 13:47,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",288876
233,2020-03-13 13:48,Will Joseph Cook,Light Of The Day,743
234,2020-03-13 13:48,Royal Tongues,Rollin' On,789
235,2020-03-13 13:48,Fall Out Boy,Hum Hallelujah,1996
236,2020-03-13 13:48,Matt and Kim,Let’s Go,1253
237,2020-03-13 13:48,Fake Shark,Something Special,859
238,2020-03-13 13:48,My Chemical Romance,Welcome to the Black Parade,1300
239,2020-03-13 13:48,Watsky,Midnight Heart,1207
240,2020-03-13 13:48,The White Stripes,We're Going To Be Friends,1439
241,2020-03-13 13:49,Covey,////,766
242,2020-03-13 13:49,Foliage,It's Time,1996
243,2020-03-13 13:49,Will Joseph Cook,Plastic,1137
244,2020-03-13 13:49,blackbear,me & ur ghost,557
245,2020-03-13 13:49,Kesha,Your Love Is My Drug,80433
246,2020-03-13 13:49,The Front Bottoms,Hooped Earings,5503
247,2020-03-13 13:49,The Weeknd,The Hills,812
248,2020-03-13 13:49,Modest Mouse,The World At Large,1253
249,2020-03-13 13:51,COIN,Youuu,113313
250,2020-03-13 14:00,Twenty One Pilots,Doubt,1044
251,2020-03-13 14:00,Grouplove,Love Will Save Your Soul,3111
252,2020-03-13 14:04,Grouplove,Love Will Save Your Soul,227506
253,2020-03-13 14:05,Watsky,Ugly Faces,812
254,2020-03-13 14:05,Neck Deep,19 Seventy Sumthin',2205
255,2020-03-13 14:05,Twenty One Pilots,Doubt,23767
256,2020-03-13 14:05,Watsky,An Open Letter (feat. Shockwave) - Interlude,18877
257,2020-03-13 14:05,Johnny Cash,I Walk the Line,22476
258,2020-03-13 14:13,Eric Nam,Runaway,31022
259,2020-03-13 14:13,Tessa Violet,Crush,1514
260,2020-03-13 14:17,The Front Bottoms,Father (Live),2936
261,2020-03-13 14:17,Citizen,Sleep,928
262,2020-03-13 14:17,Coast Modern,Guru,1486
263,2020-03-13 14:17,Fynn Kliemann,Morgen,11795
264,2020-03-13 14:17,MARINA,Oh No!,952
265,2020-03-13 14:17,Quinn XCII,Matches,203773
266,2020-03-13 14:22,Lil Dicky,Earth,281500
267,2020-03-13 14:22,Vampire Weekend,California English Pt. 2,5323
268,2020-03-13 14:25,Pinegrove,Waveform,952
269,2020-03-13 14:25,The Click Five,Just the Girl,673
270,2020-03-13 14:25,Manchester Orchestra,I've Got Friends,1230
271,2020-03-13 14:25,Jetty Bones,Clear Honey,1091
272,2020-03-13 14:25,Real Friends,Late Nights In My Car - Acoustic Version,696
273,2020-03-13 14:25,Three Days Grace,Never Too Late,859
274,2020-03-13 14:25,The Strokes,Under Cover of Darkness,1021
275,2020-03-13 14:25,FIDLAR,5 to 9,1114
276,2020-03-13 14:25,Arctic Monkeys,Old Yellow Bricks,1184
277,2020-03-13 14:25,5 Seconds of Summer,Want You Back,3164
278,2020-03-13 14:25,Jeff Rosenstock,Nausea,164285
279,2020-03-13 14:25,Fall Out Boy,Immortals,743
280,2020-03-13 14:25,George Harrison,My Sweet Lord - 2014 Mix,1207
281,2020-03-13 14:25,Ivory Hours,Warpaint,1300
282,2020-03-13 14:25,Jesse McCartney,Leavin',1277
283,2020-03-13 14:28,Kesha,Kiss N Tell,207653
284,2020-03-13 14:30,Muse,Thought Contagion,124960
285,2020-03-13 14:34,flor,rely,215322
286,2020-03-13 14:35,Spoon,Inside Out,31771
287,2020-03-13 14:38,AJR,Beats,198571
288,2020-03-13 14:40,Twenty One Pilots,Levitate,145946
289,2020-03-13 14:41,My Chemical Romance,Helena,928
290,2020-03-13 14:41,Jonas Brothers,Lovebug,15087
291,2020-03-13 14:41,Bruno Mars,Talking to the Moon,1578
292,2020-03-13 14:41,Frivolous,Cryin',998
293,2020-03-13 14:41,All Time Low,"Merry Christmas, Kiss My Ass",1695
294,2020-03-13 14:41,Modern Baseball,Charlie Black,2043
295,2020-03-13 14:44,Kanye West,Stronger,1021
296,2020-03-13 14:44,Kishi Bashi,This Must Be the Place (Naive Melody) [by Talking Heads],206896
297,2020-03-13 14:44,Big Time Rush,Boyfriend,3974
298,2020-03-13 14:47,BTS,Intro: Serendipity,139971
299,2020-03-13 14:47,Real Friends,Floorboards (Acoustic),20140
300,2020-03-13 14:49,flor,heart,113592
301,2020-03-13 17:23,flor,heart,109221
302,2020-03-13 17:26,Eric Nam,Love Yourself,175921
303,2020-03-13 17:29,Post Malone,Patient,194333
304,2020-03-13 17:33,Bowling For Soup,High School Never Ends - Main Version - Explicit,209040
305,2020-03-13 17:36,The Front Bottoms,Flying Model Rockets,193840
306,2020-03-13 17:39,Fitz and The Tantrums,Roll Up,218400
307,2020-03-13 17:40,Valentine,Pink & Blue,28679
308,2020-03-13 17:40,Maps & Atlases,Artichokes,1184
309,2020-03-13 17:40,Fall Out Boy,Young Volcanoes,1462
310,2020-03-13 17:40,Twenty One Pilots,The Run and Go,2623
311,2020-03-13 17:40,Watsky,The Girl Next Door (To Everybody Else),905
312,2020-03-13 17:40,Panic! At The Disco,Vegas Lights,603
313,2020-03-13 17:40,Weezer,King Of The World,1300
314,2020-03-13 17:40,Glass Animals,Mama's Gun,1718
315,2020-03-13 17:40,Steve Aoki,Back 2 U,1486
316,2020-03-13 17:40,Panic! At The Disco,Say Amen (Saturday Night),1346
317,2020-03-13 17:40,Beyoncé,7/11,1253
318,2020-03-13 17:40,Jetty Bones,Coasting Lines,10100
319,2020-03-13 17:40,Fleet Foxes,Helplessness Blues,1532
320,2020-03-13 17:40,Fall Out Boy,Fourth Of July,2623
321,2020-03-13 17:44,Quinn XCII,Fight Song,203500
322,2020-03-13 17:48,Quinn XCII,Always Been You,235720
323,2020-03-13 17:51,Quinn XCII,Two 10s,216284
324,2020-03-13 17:58,Quinn XCII,Panama,247293
325,2020-03-13 18:01,ILLENIUM,With You,186125
326,2020-03-13 18:04,Quinn XCII,Intro (Slow),158040
327,2020-03-13 18:07,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),179936
328,2020-03-13 18:38,Quinn XCII,Wounds,172636
329,2020-03-13 18:42,Harry Styles,To Be So Lonely,192080
330,2020-03-13 18:45,Best Coast,Feeling Ok,196160
331,2020-03-13 18:49,Rascal Flatts,Life is a Highway,276320
332,2020-03-13 18:53,Wild Party,First Two Days With You,233720
333,2020-03-13 18:57,Kanye West,Homecoming,203493
334,2020-03-13 19:01,You Me At Six,Fireworks,260466
335,2020-03-13 19:02,My Chemical Romance,Blood - End Credits,81653
336,2020-03-13 19:07,Fall Out Boy,Church,2438
337,2020-03-13 19:07,The Wrecks,Favorite Liar,242306
338,2020-03-13 19:07,Modest Mouse,God is an Indian and You're an Asshole,26033
339,2020-03-13 19:07,Search The City,Bigger Scars Make Better Stories,1462
340,2020-03-13 19:07,Dexys Midnight Runners,Come On Eileen,1207
341,2020-03-13 19:10,SWEAT,Workin' Late,152337
342,2020-03-13 19:11,Father John Misty,Bored In The USA,112566
343,2020-03-13 19:12,Arctic Monkeys,Why'd You Only Call Me When You're High?,1486
344,2020-03-13 19:16,Rex Orange County,Best Friend,262231
345,2020-03-13 19:19,Watsky,No Complaints No Conversation,1253
346,2020-03-13 19:19,Shawn Mendes,Patience,5456
347,2020-03-13 19:19,Ben Folds,All U Can Eat,952
348,2020-03-13 19:19,Lana Del Rey,Born To Die,1741
349,2020-03-13 19:19,HOLYCHILD,Happy With Me,1741
350,2020-03-13 19:19,The Wombats,Black Flamingo,3065
351,2020-03-13 19:19,Fall Out Boy,Young And Menace,1044
352,2020-03-13 19:19,Real Friends,Summer,2461
353,2020-03-13 19:19,Manchester Orchestra,I Can Feel a Hot One,1741
354,2020-03-13 19:19,Say Anything,A Walk Through Hell,159639
355,2020-03-13 19:19,Frank Iero,"She's the Prettiest Girl at the Party, and She Can Prove It with a Solid Right Hook",1323
356,2020-03-13 19:19,Mom Jeans.,Near Death Fail Comp (Must Watch Til End),1137
357,2020-03-13 19:24,WALK THE MOON,Anna Sun,321280
358,2020-03-13 19:24,Twenty One Pilots,Screen,1439
359,2020-03-13 19:24,Mom Jeans.,Death Cup,4344
360,2020-03-13 19:28,Grouplove,Sit Still,244813
361,2020-03-13 19:33,New Politics,One of Us,260093
362,2020-03-13 19:36,Joywave,Compromise,221425
363,2020-03-13 19:37,Air Traffic Controller,"Hurry, Hurry",5732
364,2020-03-13 19:41,Dayglow,Can I Call You Tonight?,278769
365,2020-03-13 19:42,Icona Pop,I Love It (feat. Charli XCX),1416
366,2020-03-13 19:42,Rihanna,Rude Boy,2623
367,2020-03-13 19:42,Father John Misty,The Ideal Husband,20384
368,2020-03-13 19:44,A Day To Remember,Over My Head (Cable Car),134118
369,2020-03-14 19:41,Farruko,Chillax (feat. Ky-Mani Marley),1578
370,2020-03-14 19:41,Farruko,Chillax (feat. Ky-Mani Marley),46
371,2020-03-14 19:41,Anarbor,Passion For Publication,510
372,2020-03-14 19:41,Tyler Cole,Blow up Your TV!,1509
373,2020-03-14 19:41,Father John Misty,The Memo,1625
374,2020-03-14 19:41,Geographer,You Say You Love Me,719
375,2020-03-14 19:41,The Front Bottoms,Tie Dye Dragon,11470
376,2020-03-14 19:41,Young the Giant,My Body,3552
377,2020-03-14 19:41,Young the Giant,My Body,719
378,2020-03-14 19:41,La Habitación Roja,Doble Moral,1625
379,2020-03-14 19:41,Youngblood Hawke,Rootless,835
380,2020-03-14 19:41,Youngblood Hawke,Rootless,46
381,2020-03-14 19:41,WALK THE MOON,Feels Good To Be High,46
382,2020-03-14 19:41,Fleetwood Mac,The Chain - 2004 Remaster,2113
383,2020-03-14 19:41,The Outfield,Your Love,766
384,2020-03-14 19:41,The Rasmus,In the Shadows,1625
385,2020-03-14 19:41,The Rasmus,In the Shadows,905
386,2020-03-14 19:45,Ariana Grande,goodnight n go,3065
387,2020-03-14 19:45,FEiN,#Grownupz,789
388,2020-03-14 19:45,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1741
389,2020-03-14 19:45,Never Shout Never,The Past,2113
390,2020-03-14 19:45,The Naked And Famous,All Of This,2321
391,2020-03-14 19:45,Andrew McMahon in the Wilderness,High Dive,1625
392,2020-03-14 19:45,Geographer,You Say You Love Me,230586
393,2020-03-14 19:45,Fickle Friends,Swim,2159
394,2020-03-14 19:45,La Habitación Roja,Doble Moral,29487
395,2020-03-14 19:46,We The Kings,Say You Like Me,1880
396,2020-03-14 19:46,blink-182,Reckless Abandon,1555
397,2020-03-14 19:46,Conan Gray,Maniac,1230
398,2020-03-14 19:46,Bad Suns,Transpose,1160
399,2020-03-14 19:46,Years & Years,Foundation,812
400,2020-03-14 19:46,Panic! At The Disco,I Have Friends in Holy Spaces,1393
401,2020-03-14 19:46,Cage The Elephant,That's Right,1555
402,2020-03-14 19:46,AWOLNATION,Run,812
403,2020-03-14 19:46,Cashew Chemists,Over You,673
404,2020-03-14 19:46,The Boy Least Likely To,Paper Cuts,2089
405,2020-03-14 19:46,The Format,A Save Situation,1114
406,2020-03-14 19:46,Brick + Mortar,Locked In A Cage,696
407,2020-03-14 19:49,The 1975,Pressure,1393
408,2020-03-14 19:49,Watsky,Who's Been Loving You?,1300
409,2020-03-14 19:49,Conan Gray,Maniac,185786
410,2020-03-14 19:49,Fetty Wap,Trap Queen,1137
411,2020-03-14 19:49,Cashew Chemists,Over You,18048
412,2020-03-14 19:51,Modern Baseball,Re-Do,131000
413,2020-03-14 19:52,Twenty One Pilots,Hometown,2159
414,2020-03-14 19:52,Alabama Shakes,Future People,1137
415,2020-03-14 19:52,Twenty One Pilots,"A Car, A Torch, A Death",1068
416,2020-03-14 19:52,Quinn XCII,60 Seconds,3599
417,2020-03-14 19:52,Kanye West,Champions,1416
418,2020-03-14 19:52,The 1975,The Sound,1416
419,2020-03-14 19:52,of Montreal,Gronlandic Edit,8771
420,2020-03-14 19:52,A Day To Remember,If It Means a Lot to You,1393
421,2020-03-14 19:52,Fall Out Boy,Wilson (Expensive Mistakes),1509
422,2020-03-14 19:53,The Strokes,Last Nite,2438
423,2020-03-14 19:53,Rainbow Kitten Surprise,Mr. Redundant,1393
424,2020-03-14 19:53,Bryce Vine,Sunflower Seeds,61718
425,2020-03-14 19:53,Summer Camp,I Want You,1741
426,2020-03-14 19:53,One11Twenty,Two Summers,1787
427,2020-03-14 19:53,Magic Man,Waves,2113
428,2020-03-14 20:08,Best Coast,The Only Place,1787
429,2020-03-14 20:08,Panic! At The Disco,This Is Gospel,10970
430,2020-03-14 20:08,Father John Misty,Ballad of the Dying Man,1462
431,2020-03-14 20:08,flor,dancing around,235706
432,2020-03-14 20:08,The Young Veins,Change,1857
433,2020-03-14 20:08,State Champs,If I'm Lucky,2159
434,2020-03-14 20:08,Twenty One Pilots,Truce,1277
435,2020-03-14 20:08,Modern Baseball,Hiding,2739
436,2020-03-14 20:08,Watsky,Never Let It Die,1787
437,2020-03-14 20:09,Cayucas,High School Lover,5294
438,2020-03-14 20:09,MARINA,Blue,1578
439,2020-03-14 20:09,Dance Gavin Dance,Betrayed By The Game,1277
440,2020-03-14 20:10,Dance Gavin Dance,Betrayed By The Game,63692
441,2020-03-14 20:12,Dance Gavin Dance,Betrayed By The Game,5456
442,2020-03-14 20:17,Nothing But Thieves,Soda,236311
443,2020-03-14 20:27,Winnetka Bowling League,On The 5,3645
444,2020-03-14 20:27,Winnetka Bowling League,CVS,557
445,2020-03-14 20:27,Nothing But Thieves,Sorry,158230
446,2020-03-14 20:27,Patrick Stump,Dance Miserable,1787
447,2020-03-14 20:30,Winnetka Bowling League,On The 5,157060
448,2020-03-14 20:35,Winnetka Bowling League,On The 5,9311
449,2020-03-14 20:35,half•alive,Pure Gold,45760
450,2020-03-14 20:39,flor,heart,222825
451,2020-03-14 20:42,5 Seconds of Summer,Easier,157492
452,2020-03-14 20:44,Neck Deep,Lime St.,114102
