,endTime,artistName,trackName,msPlayed
249,2019-12-01 03:07,The Front Bottoms,The Feud,1088
250,2019-12-01 03:07,Marianas Trench,All To Myself (Rave Mix),1664
251,2019-12-01 03:07,Twenty One Pilots,Not Today,1493
252,2019-12-01 03:07,Hozier,Foreigner's God,3925
253,2019-12-01 03:07,Yuck,Suicide Policeman,1151
254,2019-12-01 03:07,Graeme James,Young Blood,3071
255,2019-12-01 03:07,Childish Gambino,IV. Sweatpants,874
256,2019-12-01 03:07,Montgomery Gentry,Merry Christmas from the Family,1877
257,2019-12-01 03:07,The Kooks,So Good Looking,1386
258,2019-12-01 03:07,Broods,We Had Everything,896
259,2019-12-01 03:07,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1685
260,2019-12-01 03:07,Bring Me The Horizon,Throne,1066
261,2019-12-01 03:07,Jeff Rosenstock,Nausea,1109
262,2019-12-01 03:07,Cage The Elephant,Cigarette Daydreams,1173
263,2019-12-01 03:07,The Downtown Fiction,I Just Wanna Run,1066
264,2019-12-01 03:07,Hippo Campus,Chapstick - Demo,896
265,2019-12-01 03:07,Miniature Tigers,Like or Like Like,981
266,2019-12-01 03:07,The Wombats,Dip You in Honey,5354
267,2019-12-01 03:07,Fall Out Boy,Tell That Mick He Just Made My List of Things to Do Today,1856
268,2019-12-01 03:07,Years & Years,If You're Over Me,1685
269,2019-12-01 03:07,Rascal Flatts,Life is a Highway,1557
270,2019-12-01 03:07,Duran Duran,Hungry Like the Wolf - 2009 Remaster,1301
271,2019-12-01 03:07,Lana Del Rey,Lolita,1557
272,2019-12-01 03:07,The Band CAMINO,Honest,1493
273,2019-12-01 03:07,Twenty One Pilots,Levitate,874
274,2019-12-01 03:07,Saint Motel,My Type,1642
275,2019-12-01 03:07,The Ninjas,Never Had Much Time,1749
276,2019-12-01 03:07,Lincoln,Downhill,981
277,2019-12-01 03:10,Grouplove,Remember That Night,183405
278,2019-12-01 03:11,With Confidence,Voldemort,61875
279,2019-12-01 03:12,Daren,Little Things,6122
280,2019-12-01 03:12,Pinegrove,Cadmium,1450
281,2019-12-01 03:12,Halsey,New Americana,1322
282,2019-12-01 03:12,My Chemical Romance,Famous Last Words,1280
283,2019-12-01 03:12,Grouplove,Flowers,1962
284,2019-12-01 03:12,The Wombats,Cheetah Tongue,1386
285,2019-12-01 03:12,Rex Orange County,Belly (The Grass Stains),1791
286,2019-12-01 03:12,Seahaven,Love,1365
287,2019-12-01 03:12,Josh A,Ghost Town,1301
288,2019-12-01 03:15,Will Joseph Cook,Habit,185880
289,2019-12-01 03:20,The Civil Wars,Barton Hollow,96009
290,2019-12-01 04:12,Valentine,Pink & Blue,120000
291,2019-12-01 04:16,Modern Chemistry,Never Scared,261984
292,2019-12-01 04:20,Real Friends,Mokena,203586
293,2019-12-01 04:23,Fall Out Boy,My Heart Is the Worst Kind of Weapon,202066
294,2019-12-01 04:25,Father John Misty,Total Entertainment Forever,123834
295,2019-12-01 04:29,Thomas Headon,Grace,201375
296,2019-12-01 04:33,The Weeknd,The Hills,242253
297,2019-12-01 04:36,Fall Out Boy,I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You),211720
298,2019-12-01 04:41,Willy Mason,Oxygen,289866
299,2019-12-01 04:45,Stop Light Observations,h d w g h ?,229243
300,2019-12-01 04:49,Bad Suns,Disappear Here,225346
301,2019-12-01 04:53,Father John Misty,Bored In The USA,262000
302,2019-12-01 04:57,Steve Aoki,Back to Earth (feat. Fall Out Boy),243746
303,2019-12-01 05:00,Real Friends,Lost Boy,191803
304,2019-12-01 05:04,The Ghost Club,This Bird Has Flown,225234
305,2019-12-01 05:08,Grouplove,Love Will Save Your Soul,227506
306,2019-12-01 05:12,Cage The Elephant,Come a Little Closer,229346
307,2019-12-01 20:33,Rise Against,Satellite,34740
308,2019-12-01 20:37,ROLE MODEL,not a fan,207870
309,2019-12-01 20:43,Grouplove,Itchin' on a Photograph,34648
310,2019-12-01 20:43,ROLE MODEL,not a fan,288
311,2019-12-01 20:46,Harry Styles,Lights Up,172213
312,2019-12-01 20:52,BTS,Magic Shop,275695
313,2019-12-01 20:52,Dayglow,Can I Call You Tonight?,1760
314,2019-12-01 20:52,WALK THE MOON,Tête-À-Tête,49160
315,2019-12-01 20:53,Valentine,Pink & Blue,1514
316,2019-12-01 20:53,Wallows,Drunk on Halloween,938
317,2019-12-01 20:53,Dayglow,Can I Call You Tonight?,1194
318,2019-12-01 20:53,ROLE MODEL,not a fan,2271
319,2019-12-01 20:53,ROLE MODEL,hello!,2122
320,2019-12-01 20:53,Thomas Headon,Grace,28736
321,2019-12-01 20:56,Never Shout Never,Dare4distance,167866
322,2019-12-01 20:59,Ed Sheeran,Beautiful People (feat. Khalid),197866
323,2019-12-01 21:04,The Front Bottoms,End of summer (now I know),261502
324,2019-12-01 21:07,My Chemical Romance,Surrender the Night,207666
325,2019-12-01 21:09,Vampire Weekend,A-Punk,137760
326,2019-12-01 21:13,This Providence,A Wolf in Sheep's Clothing,190586
327,2019-12-01 21:17,Years & Years,Take Shelter,247773
328,2019-12-01 21:19,Lydia,Georgia,167000
329,2019-12-01 21:23,Paramore,Still into You,216013
330,2019-12-01 21:24,Endeavor,Melt,56259
331,2019-12-01 21:24,ROLE MODEL,minimal,1813
332,2019-12-01 21:27,Fall Out Boy,Bob Dylan,193040
333,2019-12-01 21:31,Eric Nam,Perhaps Love,239096
334,2019-12-01 21:32,Years & Years,1977,57284
335,2019-12-01 21:35,Never Shout Never,Dare4distance,167866
336,2019-12-01 21:38,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184
337,2019-12-01 21:42,Wallows,Drunk on Halloween,2101
338,2019-12-01 21:42,Ed Sheeran,Drunk,1344
339,2019-12-01 21:42,Dayglow,Can I Call You Tonight?,1685
340,2019-12-01 21:42,Moon Taxi,Two High,10570
341,2019-12-01 21:42,MGMT,Electric Feel,229640
342,2019-12-01 21:42,Panic! At The Disco,Time to Dance,21793
343,2019-12-01 21:43,Moon Taxi,Not Too Late,5130
344,2019-12-01 21:47,Moon Taxi,All Day All Night,231366
345,2019-12-01 21:51,Moon Taxi,River Water - Live,265293
346,2019-12-01 21:52,Dayglow,Can I Call You Tonight?,906
347,2019-12-01 21:52,Moon Taxi,Hideaway,55161
348,2019-12-01 21:52,ROLE MODEL,not a fan,1269
349,2019-12-01 21:55,Never Shout Never,Dare4distance,167866
350,2019-12-01 21:59,blink-182,Story Of A Lonely Guy,219846
351,2019-12-01 22:03,Fall Out Boy,Heaven’s Gate,1365
352,2019-12-01 22:03,ROLE MODEL,minimal,1258
353,2019-12-01 22:03,Childish Gambino,This Is America,206625
354,2019-12-01 22:07,Dayglow,Can I Call You Tonight?,278769
355,2019-12-01 22:11,Jared & The Mill,Break in the Ether,218607
356,2019-12-01 22:15,Von Wegen Lisbeth,Komm mal rüber bitte,246453
357,2019-12-01 22:17,courtship.,Perfect People,115405
358,2019-12-01 22:20,Thomas Headon,Grace,201375
359,2019-12-01 22:23,Bear Hands,Agora,160013
360,2019-12-01 22:27,Watsky,Who's Been Loving You?,223573
361,2019-12-01 22:27,Ed Sheeran,Autumn Leaves - Deluxe Edition,1066
362,2019-12-01 22:27,Sledding With Tigers,Not so Body Posi After All,2306
363,2019-12-01 22:30,Harry Styles,Watermelon Sugar,3893
364,2019-12-01 22:30,Joywave,In Clover,46865
365,2019-12-01 22:30,Never Shout Never,Dare4distance,167866
366,2019-12-01 22:37,Rex Orange County,It's Not The Same Anymore,386200
367,2019-12-01 22:39,Julien Baker,Everybody Does,120361
368,2019-12-01 22:43,Rex Orange County,Pluto Projector,267520
369,2019-12-01 22:44,Hippo Campus,Kentucky - Demo,45708
370,2019-12-01 22:44,Pinegrove,Phase,3221
371,2019-12-01 22:47,Shawn Mendes,Lost In Japan,200840
372,2019-12-01 23:11,Young Rising Sons,SAD (Clap Your Hands),832
373,2019-12-01 23:11,Kevin Devine,You're Trailing Yourself,6478
374,2019-12-01 23:13,Rex Orange County,Stressed Out,105040
375,2019-12-01 23:16,Post Malone,Goodbyes (feat. Young Thug),174853
376,2019-12-01 23:17,Sticky Fingers,How To Fly,37389
377,2019-12-01 23:21,Rex Orange County,Pluto Projector,267520
378,2019-12-01 23:22,Say Anything,Cemetery,76076
379,2019-12-01 23:23,Young Rising Sons,SAD (Clap Your Hands),24224
380,2019-12-01 23:26,Ed Sheeran,Autumn Leaves - Deluxe Edition,200755
381,2019-12-01 23:30,Grandview,"Recall, Recede",198556
382,2019-12-01 23:33,lovelytheband,these are my friends,208946
383,2019-12-01 23:39,Kishi Bashi,Why Don’t You Answer Me,137334
384,2019-12-02 00:34,Rex Orange County,Face to Face,84173
385,2019-12-02 00:37,Avril Lavigne,Complicated,244507
386,2019-12-02 00:41,Fall Out Boy,Centuries,228360
387,2019-12-02 00:45,Twenty One Pilots,Holding on to You,263733
388,2019-12-02 03:46,Never Shout Never,Dare4distance,3500
389,2019-12-02 03:46,M83,Midnight City,124583
390,2019-12-02 03:54,Never Shout Never,Dare4distance,69118
391,2019-12-02 03:57,Plain White T's,"1, 2, 3, 4",198360
392,2019-12-02 04:23,Plain White T's,Hey There Delilah,232533
393,2019-12-02 04:26,Plain White T's,Rhythm Of Love,200200
394,2019-12-02 04:30,Plain White T's,"1, 2, 3, 4",198360
395,2019-12-02 04:33,Plain White T's,Our Time Now,170213
396,2019-12-02 04:36,Plain White T's,The Giving Tree,186433
397,2019-12-02 04:39,Plain White T's,Hate (I Really Don't Like You),224853
398,2019-12-02 04:44,Plain White T's,A Lonely September,266933
399,2019-12-02 04:47,Plain White T's,Should've Gone to Bed,203267
400,2019-12-02 04:50,Plain White T's,Your Body,188720
401,2019-12-02 04:54,Plain White T's,Light Up The Room,233213
402,2019-12-02 04:58,Plain White T's,Light Up The Room,233213
403,2019-12-02 04:59,Plain White T's,Bonnie I Want You,18064
404,2019-12-02 04:59,Plain White T's,"1, 2, 3, 4",1520
405,2019-12-02 05:01,Spencer Sutherland,Grateful,130495
406,2019-12-02 05:05,Dayglow,Can I Call You Tonight?,278769
407,2019-12-02 05:07,Valentine,Pink & Blue,120000
408,2019-12-02 05:11,ROLE MODEL,not a fan,207870
409,2019-12-02 05:14,ROLE MODEL,minimal,163339
410,2019-12-02 05:16,Never Shout Never,Dare4distance,167866
411,2019-12-02 05:19,Wallows,Drunk on Halloween,139612
412,2019-12-02 05:21,Coldplay,BrokEn,150200
413,2019-12-02 05:25,Ed Sheeran,Drunk,200093
414,2019-12-02 05:28,COIN,Let It All Out (10:05),220880
415,2019-12-02 05:31,Harry Styles,Watermelon Sugar,174000
416,2019-12-02 05:35,Coldplay,Orphans,197533
417,2019-12-02 05:38,Moon Taxi,Two High,213120
418,2019-12-02 18:24,The Daily,Why So Many Hospitals Are Suing Their Patients,375829
419,2019-12-02 19:30,Fall Out Boy,Bob Dylan,80204
420,2019-12-02 19:36,Plain White T's,"1, 2, 3, 4",118839
421,2019-12-02 19:39,Dayglow,Can I Call You Tonight?,1077
422,2019-12-02 19:39,Spencer Sutherland,Grateful,6441
423,2019-12-02 19:39,Plain White T's,"1, 2, 3, 4",198360
424,2019-12-02 19:42,The 1975,She's American,5152
425,2019-12-02 19:42,ROLE MODEL,not a fan,203498
426,2019-12-02 19:44,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),69066
427,2019-12-02 19:44,Fall Out Boy,Fourth Of July - Remix,9440
428,2019-12-02 19:47,Fall Out Boy,Young Volcanoes,204506
429,2019-12-02 19:51,Fall Out Boy,The Mighty Fall,212466
430,2019-12-02 19:55,Fall Out Boy,Just One Yesterday,244720
431,2019-12-02 20:00,Fall Out Boy,Save Rock And Roll,281080
432,2019-12-02 20:03,Fall Out Boy,Death Valley,226720
