,endTime,artistName,trackName,msPlayed
56,2019-04-28 00:54,Patrick Stump,This City,212880
57,2019-04-28 00:54,Brick + Mortar,Hollow Tune,1230
58,2019-04-28 00:54,One Direction,Live While We're Young,6977
59,2019-04-28 00:58,Rihanna,Rude Boy,222920
60,2019-04-28 00:59,All Time Low,Heroes,1857
61,2019-04-28 00:59,Declan McKenna,Basic,2136
62,2019-04-28 00:59,Years & Years,Take Shelter,52247
63,2019-04-28 00:59,The Killers,Glamorous Indie Rock And Roll,1114
64,2019-04-28 00:59,Motion City Soundtrack,When You're Around,2507
65,2019-04-28 01:12,Best Coast,The Only Place,161541
66,2019-04-28 01:14,Alaska Thunderfuck,Race Chaser,1300
67,2019-04-28 01:14,CRUISR,Throw Shade - Xander James Remix,1277
68,2019-04-28 01:14,Funeral Suits,All Those Friendly People,1578
69,2019-04-28 01:14,Flyleaf,I'm So Sick,998
70,2019-04-28 01:14,Panic! At The Disco,Vegas Lights,3274
71,2019-04-28 01:14,Grandview,"Recall, Recede",1927
72,2019-04-28 01:14,Modern Baseball,"Fine, Great",1253
73,2019-04-28 01:14,FIDLAR,40oz. On Repeat,1230
74,2019-04-28 01:14,Joywave,Ridge,1207
75,2019-04-28 01:14,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",2809
76,2019-04-28 01:14,WALK THE MOON,Press Restart,905
77,2019-04-28 01:14,Panic! At The Disco,The Piano Knows Something I Don't Know,1671
78,2019-04-28 01:14,The Meligrove Band,Tortaruga,2507
79,2019-04-28 01:14,The Kooks,Shine On,1486
80,2019-04-28 01:14,Nicky Romero,Paradise,3668
81,2019-04-28 01:14,Panic! At The Disco,From a Mountain in the Middle of the Cabins,131089
82,2019-04-28 01:14,Father John Misty,"I Love You, Honeybear",1764
83,2019-04-28 01:14,Pet Symmetry,My Exhausted Month (Of May),998
84,2019-04-28 01:17,Paramore,Fake Happy,178607
85,2019-04-28 01:18,LCD Soundsystem,Drunk Girls,2693
86,2019-04-28 01:18,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),38770
87,2019-04-28 01:22,Falling In Reverse,The Drug In Me Is You,218786
88,2019-04-28 01:25,Dwayne Johnson,You're Welcome,163893
89,2019-04-28 01:29,Fitz and The Tantrums,6am,269653
90,2019-04-28 01:32,Bad Suns,20 Years,161085
91,2019-04-28 01:34,Josh A,North Korea,153834
92,2019-04-28 01:38,Maroon 5,Makes Me Wonder,211080
93,2019-04-28 01:42,Twenty One Pilots,My Blood,229120
94,2019-04-28 02:07,Nothing But Thieves,Trip Switch,181133
95,2019-04-28 02:11,VersaEmerge,Fixed at Zero,221293
96,2019-04-28 02:13,Bellows,Housekeeping,126533
97,2019-04-28 02:15,Panic! At The Disco,Emperor's New Clothes,158666
98,2019-04-28 02:19,The Fratellis,Chelsea Dagger,215173
99,2019-04-28 02:50,ZISU,당신은 모를거야,114362
100,2019-04-28 02:50,The Shins,Mildenhall,9653
101,2019-04-28 02:54,Wild Party,Getaway,184271
102,2019-04-28 02:57,The Cure,Pictures of You,2463
103,2019-04-28 02:57,Car Seat Headrest,Destroyed By Hippie Powers,8238
104,2019-04-28 02:57,Panic! At The Disco,That Green Gentleman (Things Have Changed),195013
105,2019-04-28 03:01,WALK THE MOON,Feels Good To Be High,12927
106,2019-04-28 03:01,AJR,Don't Throw Out My Legos,250839
107,2019-04-28 03:02,Glass Animals,Pork Soda,895
108,2019-04-28 03:02,FEiN,#Grownupz,0
109,2019-04-28 03:02,BTS,Mikrokosmos,885
110,2019-04-28 03:02,WALK THE MOON,Lost In The Wild,586
111,2019-04-28 03:02,Fall Out Boy,XO,768
112,2019-04-28 03:02,flor,back again,373
113,2019-04-28 03:02,ScHoolboy Q,Big Body,1120
114,2019-04-28 03:02,5 Seconds of Summer,Want You Back,0
115,2019-04-28 03:02,Brand New,The Quiet Things That No One Ever Knows,458
116,2019-04-28 03:02,Muse,Supermassive Black Hole,597
117,2019-04-28 03:02,Weezer,Do You Wanna Get High?,149
118,2019-04-28 03:02,Cosmo Pyke,Chronic Sunshine,0
119,2019-04-28 03:02,Declan McKenna,Brazil,2090
120,2019-04-28 03:02,My Chemical Romance,DESTROYA,4458
121,2019-04-28 03:05,FEiN,#Grownupz,12832
122,2019-04-28 03:05,flor,back again,201398
123,2019-04-28 03:05,Vampire Weekend,Harmony Hall,1013
124,2019-04-28 03:21,Hippo Campus,Suicide Saturday,2600
125,2019-04-28 03:21,Modern Baseball,Re-Do,5674
126,2019-04-28 03:25,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),223542
127,2019-04-28 03:25,The Solarists,Dream Girl,6933
128,2019-04-28 03:33,Bo Burnham,Intro,0
129,2019-04-28 03:33,Father John Misty,God's Favorite Customer,0
130,2019-04-28 03:33,Journey,Separate Ways (Worlds Apart),469
131,2019-04-28 03:33,Shakey Graves,Roll The Bones - Audiotree Live Version,511
132,2019-04-28 03:33,Mike Posner,Please Don't Go,2805
133,2019-04-28 03:33,Saint Motel,Local Long Distance Relationship (LA2NY),2048
134,2019-04-28 03:33,WALK THE MOON,I Can Lift a Car,3626
135,2019-04-28 03:33,Magic Man,Waves,20151
136,2019-04-28 03:33,Bring Me The Horizon,Drown,0
137,2019-04-28 03:33,Grouplove,Traumatized,0
138,2019-04-28 03:33,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),407052
139,2019-04-28 03:33,Father John Misty,Mr. Tillman,597
140,2019-04-28 03:33,The All-American Rejects,Sweat,224
141,2019-04-28 03:33,The All-American Rejects,Sweat,0
142,2019-04-28 03:33,Paramore,Now,704
143,2019-04-28 03:33,Dylan Gardner,Let's Get Started,0
144,2019-04-28 03:33,WALK THE MOON,Next In Line,1237
145,2019-04-28 03:33,WALK THE MOON,Next In Line,138
146,2019-04-28 03:33,Will Joseph Cook,Treat Me Like A Lover,0
147,2019-04-28 03:33,Lemuria,Sophomore,0
148,2019-04-28 03:33,Cage The Elephant,Shake Me Down,0
149,2019-04-28 03:36,Fall Out Boy,"Champagne For My Real Friends, Real Pain For My Sham Friends",0
150,2019-04-28 03:36,All Time Low,Break Your Little Heart,0
151,2019-04-28 03:36,Fall Out Boy,"A Little Less Sixteen Candles, A Little More ""Touch Me""",0
152,2019-04-28 03:36,Grouplove,Bitin' the Bullet,0
153,2019-04-28 03:36,Panic! At The Disco,Introduction,2474
154,2019-04-28 03:36,King Shelter,Everything Hurts,448
155,2019-04-28 03:36,Pinegrove,Waveform,0
156,2019-04-28 03:36,Real Friends,Late Nights In My Car - Acoustic Version,0
157,2019-04-28 03:36,White Town,Your Woman,853
158,2019-04-28 03:36,blink-182,Every Time I Look For You,512
159,2019-04-28 03:36,The 1975,I Always Wanna Die (Sometimes),202
160,2019-04-28 03:36,Real Friends,Sixteen,0
161,2019-04-28 03:36,Vampire Weekend,2021,13226
162,2019-04-28 03:36,The Front Bottoms,Bae,383
163,2019-04-28 03:36,Watsky,Pink Lemonade,0
164,2019-04-28 03:36,MARINA,Bubblegum Bitch,149
165,2019-04-28 03:36,The Beach Boys,Surfin' U.S.A. - Remastered,181
166,2019-04-28 03:36,Grouplove,Cruel and Beautiful World,1557
167,2019-04-28 03:36,Pinegrove,Intrepid,1397
168,2019-04-28 03:36,Wild Party,Walkin',661
169,2019-04-28 03:36,Patrick Stump,This City,0
170,2019-04-28 03:36,All Time Low,"Merry Christmas, Kiss My Ass",0
171,2019-04-28 03:36,Will Joseph Cook,Treat Me Like A Lover,146165
172,2019-04-28 03:36,Cage The Elephant,Shake Me Down,1610
173,2019-04-28 03:36,Bo Burnham,Klan Kookout (live),0
174,2019-04-28 03:39,Rex Orange County,Loving Is Easy,155720
175,2019-04-28 03:41,Rex Orange County,Corduroy Dreams,2197
176,2019-04-28 03:41,Rex Orange County,Television / So Far So Good,133508
177,2019-04-28 03:45,Saint Motel,Balsa Wood Bones,416
178,2019-04-28 03:45,Bring Me The Horizon,Drown - New,490
179,2019-04-28 03:45,I DONT KNOW HOW BUT THEY FOUND ME,Modern Day Cain,0
180,2019-04-28 03:45,My Chemical Romance,Famous Last Words,0
181,2019-04-28 03:45,Rex Orange County,Sunflower,250997
182,2019-04-28 03:45,Two Door Cinema Club,"Eat That Up, Its Good for You",522
183,2019-04-28 03:45,Joywave,Doubt,0
184,2019-04-28 03:45,RAC,Unusual,650
185,2019-04-28 03:45,Cage The Elephant,Trouble,0
186,2019-04-28 03:45,The All-American Rejects,Top Of The World,0
187,2019-04-28 03:45,AJR,Don't Throw Out My Legos,1962
188,2019-04-28 03:46,Royal Tongues,Rollin' On,0
189,2019-04-28 03:46,Mom Jeans.,Scott Pilgrim V. My Gpa,0
190,2019-04-28 03:46,Weezer,Cleopatra,0
191,2019-04-28 03:46,Geographer,You Say You Love Me,0
192,2019-04-28 03:46,Tyler Burkhart,Pavement gazing,0
193,2019-04-28 03:46,Car Seat Headrest,Something Soon,0
194,2019-04-28 03:46,IAMDYNAMITE,Be There,0
195,2019-04-28 03:46,MGMT,Time to Pretend,0
196,2019-04-28 03:46,The Head and the Heart,Rivers and Roads,0
197,2019-04-28 03:47,Broods,Mother & Father,88167
198,2019-04-28 03:47,AJR,Beats,2240
199,2019-04-28 03:47,Mom Jeans.,Scott Pilgrim V. My Gpa,45000
200,2019-04-28 03:47,Bo Burnham,OH BO,448
201,2019-04-28 03:47,AJR,The Entertainment's Here,1557
202,2019-04-28 03:47,Jesse McCartney,Leavin',16703
203,2019-04-28 03:47,Jesse McCartney,Leavin',511
204,2019-04-28 03:47,Jesse McCartney,Leavin',1002
205,2019-04-28 03:51,Avril Lavigne,Sk8er Boi,4202
206,2019-04-28 03:51,Papa Roach,Last Resort,4842
207,2019-04-28 03:51,Avril Lavigne,Complicated,2837
208,2019-04-28 03:51,Jesse McCartney,Leavin',189781
209,2019-04-28 03:51,Plain White T's,Hey There Delilah,4736
210,2019-04-28 03:55,Avril Lavigne,17,6164
211,2019-04-28 03:55,Avril Lavigne,What the Hell,220706
212,2019-04-28 03:57,Avril Lavigne,Smile,97856
213,2019-04-28 03:57,Avril Lavigne,Everything Back But You,512
214,2019-04-28 03:57,Avril Lavigne,Alice,17855
215,2019-04-28 04:00,Kesha,TiK ToK - Fred Falke Club Remix,11198
216,2019-04-28 04:00,Kesha,Cannibal,194253
217,2019-04-28 04:04,Kesha,Dancing With Tears In My Eyes,209240
218,2019-04-28 04:04,Kesha,Your Love Is My Drug - Dave Aude Club Mix,7796
219,2019-04-28 04:06,Kesha,Kiss N Tell,107135
220,2019-04-28 04:09,Rainbow Kitten Surprise,Mr. Redundant,10816
221,2019-04-28 04:09,BTS,Make It Right,1066
222,2019-04-28 04:09,Wild Party,Getaway,184271
223,2019-04-28 04:09,Big Time Rush,Boyfriend,20092
224,2019-04-28 04:13,BTS,Make It Right,226321
225,2019-04-28 04:14,The 1975,She's American,960
226,2019-04-28 04:14,Two Door Cinema Club,Something Good Can Work,31120
227,2019-04-28 04:14,Andrew McMahon in the Wilderness,Teenage Rockstars,618
228,2019-04-28 04:14,Andrew McMahon in the Wilderness,Teenage Rockstars,30186
229,2019-04-28 04:14,BTS,Make It Right,1728
230,2019-04-28 04:14,BTS,Jamais Vu,2240
231,2019-04-28 04:14,Andrew McMahon in the Wilderness,The Mixed Tape - Commentary,3669
232,2019-04-28 04:14,Rex Orange County,Belly (The Grass Stains),554
233,2019-04-28 04:19,Andrew McMahon in the Wilderness,Paper Rain,251800
234,2019-04-28 04:22,Andrew McMahon in the Wilderness,Everything Must Go,202313
235,2019-04-28 04:26,Andrew McMahon in the Wilderness,Blue Vacation,237746
236,2019-04-28 04:30,Andrew McMahon in the Wilderness,"Goodnight, Rock And Roll",246066
237,2019-04-28 04:31,Andrew McMahon in the Wilderness,Careless,48882
238,2019-04-28 04:34,Two Door Cinema Club,I Can Talk,895
239,2019-04-28 04:34,Von Wegen Lisbeth,Drüben bei Penny,20458
240,2019-04-28 04:34,The Script,Breakeven,9386
241,2019-04-28 04:34,3OH!3,Streets of Gold,0
242,2019-04-28 04:34,Wild Party,Getaway,184271
243,2019-04-28 04:34,Michelle Branch,Everywhere,1151
244,2019-04-28 04:34,The Band CAMINO,Berenstein,1066
245,2019-04-28 04:37,Bo Burnham,H-O-A-R,166693
246,2019-04-28 04:40,Bo Burnham,Sad,165734
247,2019-04-28 04:42,Bo Burnham,Repeat Stuff,1520
248,2019-04-28 04:42,Bo Burnham,WHAT'S FUNNY,7013
249,2019-04-28 04:42,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),778
250,2019-04-28 04:45,AJR,Karma,212853
251,2019-04-28 04:45,AJR,Don't Throw Out My Legos,1653
252,2019-04-28 05:54,The Front Bottoms,Hooped Earings,1728
253,2019-04-28 05:54,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),161914
254,2019-04-28 05:58,AJR,Don't Throw Out My Legos,250839
255,2019-04-28 05:59,Diet Cig,Dinner Date,25247
256,2019-04-28 06:03,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193040
257,2019-04-28 06:06,Cage The Elephant,Cold Cold Cold,214386
258,2019-04-28 06:10,The 1975,I Couldn't Be More In Love,231991
259,2019-04-28 06:11,Wavves,King of the Beach,4000
260,2019-04-28 06:11,AJR,Turning Out Pt. ii,991
261,2019-04-28 06:11,AWOLNATION,Soul Wars,78729
262,2019-04-28 06:16,Bleachers,Everybody Lost Somebody,0
263,2019-04-28 06:16,Somos,Thorn In The Side,766
264,2019-04-28 06:16,The Story So Far,Heavy Gloom,452
265,2019-04-28 06:16,Fall Out Boy,The Mighty Fall,452
266,2019-04-28 06:16,Wild Party,Getaway,108530
267,2019-04-28 06:16,Kendrick Lamar,DNA.,1590
268,2019-04-28 06:16,Watsky,Yes Britannia,0
269,2019-04-28 06:16,Bo Burnham,I'm Bo Yo,0
270,2019-04-28 06:17,Bleachers,Everybody Lost Somebody,64935
271,2019-04-28 06:21,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),223542
272,2019-04-28 06:22,Foxy Shazam,Count Me Out,3306
273,2019-04-28 06:22,Real Friends,Looking Back,36021
274,2019-04-28 06:24,The Front Bottoms,The Beers,2837
275,2019-04-28 06:24,AJR,Karma,112661
276,2019-04-28 06:24,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),28970
277,2019-04-28 06:28,Rainbow Kitten Surprise,Mr. Redundant,27925
278,2019-04-28 06:28,Twenty One Pilots,Addict With A Pen,1823
279,2019-04-28 06:28,AJR,Don't Throw Out My Legos,223189
280,2019-04-28 06:32,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193040
281,2019-04-28 06:35,Declan McKenna,Why Do You Feel So Down,220706
282,2019-04-28 06:37,You Me At Six,Stay With Me - Acoustic Version,110949
283,2019-04-28 06:37,Patrick Stump,This City,1770
284,2019-04-28 06:41,AJR,Beats,198571
285,2019-04-28 06:41,Andrés,Salty,5898
286,2019-04-28 06:44,Wild Party,Nicely Done,2400
287,2019-04-28 06:44,Jonas Brothers,S.O.S.,3494
288,2019-04-28 06:44,Jesse McCartney,Leavin',216880
289,2019-04-28 06:45,AJR,Don't Throw Out My Legos,1343
290,2019-04-28 06:48,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),223542
291,2019-04-28 07:07,Watsky,Roses,14470
292,2019-04-28 13:24,Flights Over Phoenix,Runaway California,1386
293,2019-04-28 13:24,AWOLNATION,Seven Sticks of Dynamite,4842
294,2019-04-28 13:24,Bear Hands,Bone Digger,1173
295,2019-04-28 13:24,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),64026
296,2019-04-28 13:24,Mother Mother,Cesspool Of Love,167883
297,2019-04-28 13:24,AWOLNATION,Soul Wars,2922
298,2019-04-28 13:27,Will Joseph Cook,Sweet Dreamer,193960
299,2019-04-28 13:28,The Mountain Goats,This Year,62180
300,2019-04-28 13:31,Rex Orange County,A Song About Being Sad,136000
301,2019-04-28 13:34,Maroon 5,This Love,206200
302,2019-04-28 13:38,Florence + The Machine,You've Got The Love,1536
303,2019-04-28 13:38,Fall Out Boy,"Love, Sex, Death",1280
304,2019-04-28 13:38,Step Rockets,Kisser,135285
305,2019-04-28 13:43,Khalid,Young Dumb & Broke,151850
306,2019-04-28 13:43,AJR,Don't Throw Out My Legos,1365
307,2019-04-28 13:47,Jesse McCartney,Leavin',8021
308,2019-04-28 13:51,AJR,The Entertainment's Here,187263
309,2019-04-28 13:52,Mike Posner,Please Don't Go,2517
310,2019-04-28 13:52,Ben Folds,All U Can Eat,362
311,2019-04-28 13:52,Louie Zong,Ghost Duet,874
312,2019-04-28 13:52,My Chemical Romance,Mama,938
313,2019-04-28 13:52,The Summer Set,Chelsea,1130
314,2019-04-28 13:52,Real Friends,Island - Acoustic Version,1194
315,2019-04-28 13:52,3OH!3,STILLAROUND,3882
316,2019-04-28 13:52,Two Door Cinema Club,New Houses,24290
317,2019-04-28 13:52,Rex Orange County,Happiness,63
318,2019-04-28 13:54,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),165951
319,2019-04-28 14:01,Watsky,Talking to Myself,3466
320,2019-04-28 14:05,AJR,Don't Throw Out My Legos,250839
321,2019-04-28 14:09,All Time Low,Poppin' Champagne,1845
322,2019-04-28 14:09,Paramore,Fast in My Car,714
323,2019-04-28 14:09,Rozwell Kid,Wendy's Trash Can,139935
324,2019-04-28 14:23,AJR,Turning Out Pt. ii,437014
325,2019-04-28 14:24,Gerard Way,No Shows,38880
326,2019-04-28 14:27,Watsky,The One,175733
327,2019-04-28 15:31,Side Saddle,Don't Wait for Him,102122
328,2019-04-28 16:26,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193040
329,2019-04-28 16:31,Father John Misty,The Memo,282662
330,2019-04-28 16:35,Twenty One Pilots,Tear in My Heart,29482
331,2019-04-28 16:35,Hippo Campus,Bambi,1344
332,2019-04-28 16:35,Wild Party,Getaway,3797
333,2019-04-28 16:35,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),223542
334,2019-04-28 16:35,Vampire Weekend,Obvious Bicycle,1621
335,2019-04-28 16:38,Fitz and The Tantrums,MerryGoRound,960
336,2019-04-28 16:38,AJR,Turning Out Pt. ii,175466
337,2019-04-28 16:38,Quinn Cicala,From Miami to Portland,1322
338,2019-04-28 16:39,Zac Brown Band,Colder Weather,874
339,2019-04-28 16:39,Allah-Las,Raspberry Jam,2901
340,2019-04-28 16:39,Flying Lotus,Spontaneous,5440
341,2019-04-28 16:39,The Brinks,Temporary Love,14400
342,2019-04-28 16:42,Plain White T's,Rhythm Of Love,193664
343,2019-04-28 16:43,First Aid Kit,I Met Up With The King,0
344,2019-04-28 16:43,Sara Bareilles,King of Anything,53077
345,2019-04-28 16:43,Jason Aldean,Fly Over States,0
346,2019-04-28 16:43,Taylor Swift,Mine,1088
347,2019-04-28 16:43,Kesha,Your Love Is My Drug,1024
348,2019-04-28 16:43,Kesha,Cannibal,810
349,2019-04-28 16:43,Kesha,Cannibal,2666
350,2019-04-28 16:45,First Aid Kit,I Met Up With The King,4031
351,2019-04-28 16:45,Taylor Swift,Back To December,3541
352,2019-04-28 16:45,The Band Perry,If I Die Young,2688
353,2019-04-28 16:45,Drake,Over,5312
354,2019-04-28 16:45,Kesha,Your Love Is My Drug,116714
355,2019-04-28 16:45,Katy Perry,Teenage Dream,277
356,2019-04-28 16:45,Justin Bieber,Baby,1920
357,2019-04-28 16:45,The Script,For the First Time,1706
358,2019-04-28 16:45,Miguel,Sure Thing,1962
359,2019-04-28 16:45,Soulja Boy,Pretty Boy Swag,533
360,2019-04-28 16:45,Jason Derulo,Whatcha Say,960
361,2019-04-28 16:46,Kesha,Take It Off,0
362,2019-04-28 16:46,Jason Derulo,In My Head,725
363,2019-04-28 16:46,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),575
364,2019-04-28 16:46,Gorillaz,On Melancholy Hill,21
365,2019-04-28 16:46,Linkin Park,Waiting for the End,0
366,2019-04-28 16:46,Trey Songz,Bottoms Up (feat. Nicki Minaj),51903
367,2019-04-28 16:46,Sugarland,Stuck Like Glue,0
368,2019-04-28 16:47,Kanye West,All Of The Lights,576
369,2019-04-28 16:47,CeeLo Green,Forget You,16938
370,2019-04-28 16:47,B.o.B,Nothin' on You (feat. Bruno Mars),938
371,2019-04-28 16:47,Katy Perry,The One That Got Away,0
372,2019-04-28 16:47,Jason Derulo,Ridin' Solo,383
373,2019-04-28 16:47,Jerrod Niemann,"Lover, Lover",341
374,2019-04-28 16:47,Kesha,TiK ToK,1493
375,2019-04-28 16:47,Kanye West,Monster,255
376,2019-04-28 16:47,Olly Murs,Please Don't Let Me Go,0
377,2019-04-28 16:50,Johnossi,What's The Point,6208
378,2019-04-28 16:50,Kesha,Blow,156224
379,2019-04-28 16:50,Miley Cyrus,Can't Be Tamed,1855
380,2019-04-28 16:52,B.o.B,Magic (feat. Rivers Cuomo),133546
381,2019-04-28 16:53,The Academy Is...,Skeptics and True Believers,68622
382,2019-04-28 16:53,Kings of Leon,Radioactive,8021
383,2019-04-28 16:53,Pinegrove,Cadmium,1258
384,2019-04-28 16:53,3OH!3,My First Kiss (feat. Ke$ha),1664
385,2019-04-28 16:56,AJR,Turning Out Pt. ii,223200
386,2019-04-28 17:23,All Time Low,Tidal Waves (feat. Mark Hoppus),853
387,2019-04-28 17:23,Frank Hamilton,A.O.T.C,725
388,2019-04-28 17:23,Panic! At The Disco,Intermission,2623
389,2019-04-28 17:23,Joywave,Shutdown,618
390,2019-04-28 17:23,Watsky,Let's Get High And Watch Planet Earth,704
391,2019-04-28 17:23,Watsky,Stick to Your Guns,6805
392,2019-04-28 17:23,Pale Waves,Eighteen,78016
393,2019-04-28 17:26,Panic! At The Disco,Camisado,191866
394,2019-04-28 17:29,Panic! At The Disco,London Beckoned Songs About Money Written by Machines,203613
395,2019-04-28 17:30,Panic! At The Disco,I Write Sins Not Tragedies,11050
396,2019-04-28 17:31,Panic! At The Disco,London Beckoned Songs About Money Written by Machines,101376
397,2019-04-28 17:31,Panic! At The Disco,I Write Sins Not Tragedies,1920
398,2019-04-28 17:32,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,27946
399,2019-04-28 17:33,AJR,Turning Out Pt. ii,82965
400,2019-04-28 17:33,The Hotelier,Your Deep Rest,1216
401,2019-04-28 17:34,Ariana Grande,breathin,59925
402,2019-04-28 17:34,Fall Out Boy,I've Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth (Summer Song),874
403,2019-04-28 17:34,The Killers,Read My Mind,1194
404,2019-04-28 17:34,Hot Mulligan,Buy a Fire Extinguisher Before You Need a Fire Extinguisher,1130
405,2019-04-28 17:36,The Wonder Years,Came Out Swinging,89450
406,2019-04-28 17:37,The 1975,It's Not Living (If It's Not With You),79231
407,2019-04-28 20:07,The Naked And Famous,Young Blood,39722
408,2019-04-28 20:10,Panic! At The Disco,Introduction,3466
409,2019-04-28 20:13,Wild Party,Getaway,184271
410,2019-04-28 20:14,Mike Posner,Please Don't Go,2709
411,2019-04-28 20:14,The Front Bottoms,Peach,1375
412,2019-04-28 20:14,Miley Cyrus,The Climb,51751
413,2019-04-28 20:16,Years & Years,King,112266
414,2019-04-28 20:16,Kishi Bashi,Ode to My Next Life,1696
415,2019-04-28 20:16,Cage The Elephant,Come a Little Closer,1461
416,2019-04-28 20:19,Mike Posner,Cooler Than Me - Single Mix,213293
417,2019-04-28 20:19,Wild Party,Getaway,112768
418,2019-04-28 20:21,The Wonder Years,Dismantling Summer,103827
419,2019-04-28 20:24,AJR,Turning Out Pt. ii,179957
420,2019-04-28 20:27,AJR,Birthday Party,3317
421,2019-04-28 20:27,AJR,Break My Face,164191
422,2019-04-28 20:27,AJR,Next Up Forever,2634
423,2019-04-28 20:31,AJR,Finale (Can't Wait To See What You Do Next),277711
424,2019-04-28 20:32,AJR,Dear Winter,17735
425,2019-04-28 20:35,AJR,I'm Not Famous,220457
426,2019-04-28 20:39,AJR,Sober Up,218763
427,2019-04-28 20:42,AJR,Normal,185443
428,2019-04-28 20:45,AJR,Pretender - Acoustic,181350
