,endTime,artistName,trackName,msPlayed
2128,2019-09-20 16:51,Night Riots,Colour Morning,3946
2129,2019-09-20 16:51,Grizfolk,The Struggle,123558
2130,2019-09-20 16:54,AJR,Infinity,810
2131,2019-09-20 16:54,Yoke Lore,Fake You,1770
2132,2019-09-20 16:54,MARINA,Orange Trees,1130
2133,2019-09-20 16:54,Bastille,Joy,33770
2134,2019-09-20 16:54,lovelytheband,"maybe, i'm afraid",2410
2135,2019-09-20 16:54,Passion Pit,Moth's Wings,158400
2136,2019-09-20 16:54,The Lumineers,Dead Sea,896
2137,2019-09-20 16:54,The Mowgli's,Kansas City,960
2138,2019-09-20 16:58,Young the Giant,Heat of the Summer,211386
2139,2019-09-20 17:00,Florence + The Machine,You've Got The Love,853
2140,2019-09-20 17:00,AJR,Growing Old on Bleecker Street,1066
2141,2019-09-20 17:00,HOLYCHILD,Happy With Me,917
2142,2019-09-20 17:00,Kishi Bashi,Q&A,1322
2143,2019-09-20 17:00,Broods,Hospitalized - St. Lucia Remix,1152
2144,2019-09-20 17:00,MARINA,To Be Human,725
2145,2019-09-20 17:00,Bastille,Flaws,125371
2146,2019-09-20 17:00,Jetty Bones,Innocent Party,1344
2147,2019-09-20 17:00,Sundara Karma,Flame,938
2148,2019-09-20 17:00,Young the Giant,Silvertongue,831
2149,2019-09-20 17:00,HUNNY,July,3455
2150,2019-09-20 17:00,Declan McKenna,Brazil,725
2151,2019-09-20 17:03,AJR,Growing Old on Bleecker Street,203093
2152,2019-09-20 17:07,Young the Giant,Silvertongue,197426
2153,2019-09-20 17:09,Panic! At The Disco,Nearly Witches (Ever Since We Met...),104848
2154,2019-09-20 17:11,MAX,Love Me Less (feat. Quinn XCII),177669
2155,2019-09-20 17:12,Elvis Presley,Can't Help Falling in Love,0
2156,2019-09-20 17:12,The Format,The First Single,192
2157,2019-09-20 17:12,The Format,The First Single,597
2158,2019-09-20 17:13,Elvis Presley,Can't Help Falling in Love,0
2159,2019-09-20 17:17,flor,ley lines,0
2160,2019-09-20 17:17,The Format,The First Single,266893
2161,2019-09-20 17:17,Spencer Sutherland,Freaking Out,1237
2162,2019-09-20 17:17,Panic! At The Disco,Always,746
2163,2019-09-20 17:18,Spencer Sutherland,Freaking Out,75946
2164,2019-09-21 21:47,Ukiyo,Sleep In,206146
2165,2019-09-21 21:49,Rex Orange County,10/10,146102
2166,2019-09-21 21:52,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184
2167,2019-09-21 21:55,3OH!3,DONTTRUSTME,192573
2168,2019-09-21 22:00,fun.,Be Calm,249813
2169,2019-09-21 22:04,Memphis May Fire,Miles Away - feat. Kellin Quinn,249521
2170,2019-09-21 22:07,Post Malone,Circles,215280
2171,2019-09-21 22:10,Black Veil Brides,Goodbye Agony,142417
2172,2019-09-21 22:10,Sundara Karma,Flame,2250
2173,2019-09-22 19:12,Avril Lavigne,Smile,1791
2174,2019-09-22 19:14,Avril Lavigne,What the Hell,104405
2175,2019-09-22 19:16,Fall Out Boy,Dear Future Self (Hands Up) [feat. Wyclef Jean],171173
2176,2019-09-22 19:21,The All-American Rejects,It Ends Tonight,244826
2177,2019-09-22 19:23,Nodaway,Hairspray,174945
2178,2019-09-22 19:24,The Front Bottoms,Grand Finale,533
2179,2019-09-22 19:24,Seahaven,Ghost,170
2180,2019-09-22 19:24,The Kooks,Is It Me,18221
2181,2019-09-22 19:24,My Chemical Romance,SING,1216
2182,2019-09-22 19:24,Tsuko G.,Dragostea Din Tei (Numa Numa),1109
2183,2019-09-22 19:27,The Front Bottoms,Grand Finale,199773
2184,2019-09-22 19:27,WALK THE MOON,Tightrope - Acoustic,597
2185,2019-09-22 19:27,Bellows,Orange Juice,618
2186,2019-09-22 19:27,Modest Mouse,God is an Indian and You're an Asshole,575
2187,2019-09-22 19:27,Tsuko G.,Dragostea Din Tei (Numa Numa),11780
2188,2019-09-22 19:27,Twenty One Pilots,Car Radio,1066
2189,2019-09-22 19:27,The Mountain Goats,No Children,618
2190,2019-09-22 19:29,blink-182,First Date,810
2191,2019-09-22 19:29,TOTO,Africa,17663
2192,2019-09-22 19:29,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),102271
2193,2019-09-22 19:33,blink-182,Pin the Grenade,13830
2194,2019-09-22 19:33,flor,white noise,554
2195,2019-09-22 19:33,flor,aiming low,10773
2196,2019-09-22 19:33,Will Joseph Cook,The Dragon,204591
2197,2019-09-22 19:37,flor,as you were,242173
2198,2019-09-22 19:38,flor,money,18489
2199,2019-09-22 19:41,Joywave,Obsession,874
2200,2019-09-22 19:41,Frank Ocean,Novacane,1023
2201,2019-09-22 19:41,Black Veil Brides,The Mortician's Daughter,1088
2202,2019-09-22 19:41,Watsky,Brave New World,832
2203,2019-09-22 19:41,Foxy Shazam,Unstoppable,3818
2204,2019-09-22 19:41,MARINA,Solitaire,640
2205,2019-09-22 19:41,Seahaven,Silhouette (Latin Skin),4956
2206,2019-09-22 19:41,Nine Inch Nails,Terrible Lie,725
2207,2019-09-22 19:41,Paramore,Miracle,597
2208,2019-09-22 19:41,Pinegrove,Intrepid,597
2209,2019-09-22 19:41,Patrick Stump,Spotlight (Oh Nostalgia),682
2210,2019-09-22 19:41,Will Joseph Cook,The Dragon,204591
2211,2019-09-22 19:41,Joywave,Going to a Place,789
2212,2019-09-22 19:45,Watsky,Brave New World,243773
2213,2019-09-22 19:46,Black Veil Brides,The Mortician's Daughter,45369
2214,2019-09-22 19:46,Fall Out Boy,w.a.m.s.,703
2215,2019-09-22 19:46,The 1975,Heart Out,810
2216,2019-09-22 19:46,Arctic Monkeys,Old Yellow Bricks,746
2217,2019-09-22 19:46,KOPPS,Hott,575
2218,2019-09-22 19:46,The Brobecks,Boring,618
2219,2019-09-22 19:50,Fall Out Boy,"It's Not a Side Effect of the Cocaine, I Am Thinking It Must Be Love",2218
2220,2019-09-22 19:50,Covey,////,1109
2221,2019-09-22 19:50,Young the Giant,Something To Believe In,981
2222,2019-09-22 19:50,Charlie Rodd,Junto a Ti,1450
2223,2019-09-22 19:50,Patrick Stump,Greed,1237
2224,2019-09-22 19:50,Bo Burnham,Hell of a Ride - Studio,1408
2225,2019-09-22 19:50,The 1975,Heart Out,202293
2226,2019-09-22 19:50,blink-182,Cynical,2560
2227,2019-09-22 19:50,Arctic Monkeys,Old Yellow Bricks,5825
2228,2019-09-22 19:50,Father John Misty,The Songwriter,810
2229,2019-09-22 19:50,Ben Platt,Words Fail,576
2230,2019-09-22 19:50,Tessa Violet,Crush,1791
2231,2019-09-22 19:50,You Me At Six,Underdog,896
2232,2019-09-22 19:50,Miley Cyrus,We Can't Stop,1450
2233,2019-09-22 19:50,Twenty One Pilots,Fall Away,981
2234,2019-09-22 19:50,Twenty One Pilots,Addict With A Pen,768
2235,2019-09-22 19:50,Never Shout Never,this s**t getz old,1023
2236,2019-09-22 19:50,Varsity,"So Sad, So Sad",640
2237,2019-09-22 19:51,WALK THE MOON,Burning Down The House - Live,81749
2238,2019-09-22 19:51,Sundara Karma,Flame,725
2239,2019-09-22 19:51,Kevin Devine,No History,1237
2240,2019-09-22 19:55,Vampire Weekend,This Life,960
2241,2019-09-22 19:55,Small Leaks Sink Ships,Dear John Connor,1408
2242,2019-09-22 19:55,Watsky,Dedicated To Christina Li,1450
2243,2019-09-22 19:55,Little Comets,Jennifer,938
2244,2019-09-22 19:55,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),205440
2245,2019-09-22 19:55,blink-182,Apple Shampoo,3574
2246,2019-09-22 19:58,Never Shout Never,lovesick,156186
2247,2019-09-22 20:00,Endeavor,Bedtime,640
2248,2019-09-22 20:00,Lorde,Bravado,1045
2249,2019-09-22 20:00,Kishi Bashi,The Ballad of Mr. Steak,142598
2250,2019-09-22 20:00,The All-American Rejects,Can't Take It,960
2251,2019-09-22 20:00,Panic! At The Disco,Old Fashioned,831
2252,2019-09-22 20:01,The All-American Rejects,Can't Take It,45653
2253,2019-09-22 20:03,Rex Orange County,10/10,146102
2254,2019-09-22 20:04,Walter Etc.,Um,1045
2255,2019-09-22 20:04,Bring Me The Horizon,Happy Song,746
2256,2019-09-22 20:04,Fynn Kliemann,Morgen,917
2257,2019-09-22 20:04,Kanye West,Stronger,55467
2258,2019-09-22 20:04,Rise Against,Swing Life Away,597
2259,2019-09-22 20:04,The 1975,TOOTIMETOOTIMETOOTIME,640
2260,2019-09-22 20:04,Of Mice & Men,When You Can't Sleep At Night,1109
2261,2019-09-22 20:04,Fall Out Boy,Homesick at Space Camp,640
2262,2019-09-22 20:04,Walk Off the Earth,Fifth Avenue,1237
2263,2019-09-22 20:05,Rainbow Kitten Surprise,When It Lands,1130
2264,2019-09-22 20:05,Fynn Kliemann,Morgen,11690
2265,2019-09-22 20:05,Somos,Dead Wrong,1663
2266,2019-09-22 20:05,Years & Years,King - Acoustic,2282
2267,2019-09-22 20:05,Sylvan Esso,PARAD(w/m)E - Rostam Remix,767
2268,2019-09-22 20:05,Paramore,Caught in the Middle,597
2269,2019-09-22 20:05,Joywave,Traveling At the Speed of Light - Live From Spotify SXSW 2014,725
2270,2019-09-22 20:05,CHVRCHES,Night Sky,640
2271,2019-09-22 20:05,Panic! At The Disco,Sarah Smiles,810
2272,2019-09-22 20:05,blink-182,Kaleidoscope,768
2273,2019-09-22 20:05,Watsky,An Open Letter (feat. Shockwave) - Interlude,810
2274,2019-09-22 20:05,Son Mieux,Everyday,789
2275,2019-09-22 20:05,Walk Off the Earth,Fifth Avenue,1066
2276,2019-09-22 20:05,Johnny Cash,I Walk the Line,895
2277,2019-09-22 20:05,Modern Baseball,Holy Ghost,1002
2278,2019-09-22 20:07,flor,white noise,166329
2279,2019-09-22 20:08,Grizfolk,The Struggle,853
2280,2019-09-22 20:08,Sum 41,Fat Lip,1344
2281,2019-09-22 20:08,Rex Orange County,Apricot Princess,67114
2282,2019-09-22 20:08,Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),917
2283,2019-09-22 20:08,rationale.,Hangnail,746
2284,2019-09-22 20:08,AJR,The Entertainment's Here,746
2285,2019-09-22 20:11,AJR,The Entertainment's Here,187263
2286,2019-09-22 20:13,Sum 41,Fat Lip,108343
2287,2019-09-22 20:25,Will Joseph Cook,The Dragon,204591
2288,2019-09-22 20:28,blink-182,After Midnight,165137
2289,2019-09-22 20:49,Eric Nam,I Don't Miss You,41973
2290,2019-09-22 20:52,Eric Nam,I Don't Miss You,172634
2291,2019-09-22 20:55,Eric Nam,Runaway,153293
2292,2019-09-22 21:01,Eric Nam,Love Yourself,175921
2293,2019-09-22 21:04,Eric Nam,Runaway,153293
2294,2019-09-22 21:06,Eric Nam,4AM,109438
2295,2019-09-22 21:06,flor,aiming low,2186
2296,2019-09-22 21:09,Will Joseph Cook,The Dragon,204591
2297,2019-09-22 23:29,"Cee-Lo Green, Brendon Urie, Patrick Stump, Janelle Monae, & Travis McCoy",Open Happiness - Butch Walker Original Coke Mix,176502
2298,2019-09-22 23:32,Eric Nam,Love Yourself,167369
2299,2019-09-23 01:22,Rex Orange County,Best Friend,262231
2300,2019-09-23 01:26,Rex Orange County,Sunflower,252231
2301,2019-09-23 01:28,Rex Orange County,Corduroy Dreams,5792
2302,2019-09-23 01:28,Rex Orange County,Loving Is Easy,155720
2303,2019-09-23 01:33,Rex Orange County,Happiness,279693
2304,2019-09-23 01:36,Rex Orange County,10/10,146102
2305,2019-09-23 01:39,Rex Orange County,New House,199052
2306,2019-09-23 01:43,Rex Orange County,Television / So Far So Good,262600
2307,2019-09-23 01:47,Rex Orange County,A Song About Being Sad,3485
2308,2019-09-23 01:47,Rex Orange County,Apricot Princess,686
2309,2019-09-23 01:51,blink-182,Pin the Grenade,28143
2310,2019-09-23 01:51,Will Joseph Cook,The Dragon,204592
2311,2019-09-23 01:52,Maroon 5,Memories,47804
2312,2019-09-23 01:55,Fitz and The Tantrums,OCD,172625
2313,2019-09-23 01:57,Tom Rosenthal,My Life Is A Song For You,110526
2314,2019-09-23 02:00,MIKA,Tomorrow,229680
2315,2019-09-23 02:03,MARINA,Karma - Acoustic,145293
2316,2019-09-23 02:05,Post Malone,Saint-Tropez,150867
2317,2019-09-23 02:06,Pet Shop Boys,Dreamland (feat. Years & Years),23281
2318,2019-09-23 02:06,Lil Nas X,Panini - DaBaby Remix,1680
2319,2019-09-23 02:08,Yoke Lore,Fake You,102275
2320,2019-09-23 02:11,lovelytheband,"maybe, i'm afraid",188735
2321,2019-09-23 02:15,The Band CAMINO,Berenstein,276685
2322,2019-09-23 02:19,Night Riots,Colour Morning,200182
2323,2019-09-23 02:22,Wild Party,Life's Too Short,221627
2324,2019-09-23 02:26,HUNNY,July,234503
2325,2019-09-23 02:29,Wild Party,Recipe,183925
2326,2019-09-23 02:33,Mumford & Sons,Guiding Light,217633
2327,2019-09-23 02:33,Young the Giant,Heat of the Summer,14608
2328,2019-09-23 02:37,Young the Giant,Silvertongue,197427
2329,2019-09-23 02:39,Von Wegen Lisbeth,Alexa gib mir mein Geld zurück!,125187
2330,2019-09-23 02:41,Fynn Kliemann,Morgen,162550
2331,2019-09-23 02:45,Cape Lion,Called You Mine,217235
2332,2019-09-23 02:46,Von Wegen Lisbeth,Chérie,75380
2333,2019-09-23 02:49,MARINA,Orange Trees,187992
2334,2019-09-23 02:50,Broods,Hospitalized - St. Lucia Remix,140
2335,2019-09-23 02:50,lovelytheband,"maybe, i'm afraid",1492
2336,2019-09-23 02:50,Jetty Bones,Innocent Party,27807
2337,2019-09-23 02:50,Declan McKenna,Brazil,1027
2338,2019-09-23 02:53,Wild Party,Recipe,183925
2339,2019-09-23 02:57,Mumford & Sons,Guiding Light,217633
2340,2019-09-23 03:19,Von Wegen Lisbeth,Alexa gib mir mein Geld zurück!,37996
2341,2019-09-23 03:23,AJR,Next Up Forever,256547
2342,2019-09-23 03:27,AJR,Birthday Party,223948
2343,2019-09-23 03:28,AJR,100 Bad Days,42019
2344,2019-09-23 03:32,AJR,Don't Throw Out My Legos,250839
2345,2019-09-23 03:36,AJR,Turning Out Pt. ii,39376
2346,2019-09-23 03:36,AJR,Break My Face,226336
2347,2019-09-23 03:39,AJR,The Entertainment's Here,187263
2348,2019-09-23 03:43,AJR,Karma,245270
2349,2019-09-23 03:47,AJR,Beats,198572
2350,2019-09-23 03:50,AJR,"Wow, I'm Not Crazy",196763
2351,2019-09-23 03:53,AJR,Dear Winter,168126
2352,2019-09-23 03:57,AJR,Finale (Can't Wait To See What You Do Next),277711
2353,2019-09-23 04:08,AJR,Don't Throw Out My Legos,250839
2354,2019-09-23 04:11,AJR,Break My Face,226336
2355,2019-09-23 04:15,AJR,Turning Out Pt. ii,223201
2356,2019-09-23 04:18,AJR,The Entertainment's Here,187263
2357,2019-09-23 04:22,AJR,Karma,245270
2358,2019-09-23 04:26,AJR,Beats,198572
2359,2019-09-23 04:29,AJR,Dear Winter,20439
2360,2019-09-23 04:29,AJR,Finale (Can't Wait To See What You Do Next),829
2361,2019-09-23 04:29,AJR,"Wow, I'm Not Crazy",196763
2362,2019-09-23 04:32,AJR,The Entertainment's Here,187263
2363,2019-09-23 04:35,AJR,Beats,1153
2364,2019-09-23 04:35,AJR,Karma,122276
2365,2019-09-23 04:38,AJR,Break My Face,226336
2366,2019-09-23 04:42,AJR,Turning Out Pt. ii,223201
2367,2019-09-23 04:44,AJR,The Entertainment's Here,98756
2368,2019-09-23 04:46,Rex Orange County,10/10,146102
2369,2019-09-23 04:49,Rex Orange County,New House,199052
2370,2019-09-23 04:52,Rex Orange County,Loving Is Easy,155720
2371,2019-09-23 04:56,Rex Orange County,Best Friend,262231
2372,2019-09-23 14:40,Rex Orange County,Sunflower,222430
2373,2019-09-23 14:44,Rex Orange County,Sunflower,252230
2374,2019-09-23 14:46,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),94976
2375,2019-09-23 14:48,Rex Orange County,10/10,146102
2376,2019-09-23 14:51,Rex Orange County,New House,199052
2377,2019-09-23 14:54,Rex Orange County,Loving Is Easy,155720
2378,2019-09-23 14:58,Rex Orange County,Best Friend,262231
2379,2019-09-23 15:03,Rex Orange County,Sunflower,252230
2380,2019-09-23 15:08,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
2381,2019-09-23 15:09,Rex Orange County,Television / So Far So Good,74562
2382,2019-09-23 15:12,Rex Orange County,10/10,146102
2383,2019-09-23 15:14,Rex Orange County,New House,139873
2384,2019-09-23 15:14,Rex Orange County,Loving Is Easy,2391
2385,2019-09-23 15:14,Rex Orange County,10/10,1288
2386,2019-09-23 15:15,Rex Orange County,New House,50956
2387,2019-09-23 15:15,Rex Orange County,Loving Is Easy,986
2388,2019-09-23 15:19,Rex Orange County,Sunflower,252230
2389,2019-09-23 15:24,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
2390,2019-09-23 18:23,Rex Orange County,Television / So Far So Good,23198
2391,2019-09-23 18:25,Rex Orange County,10/10,146102
2392,2019-09-23 18:29,Rex Orange County,New House,199052
2393,2019-09-23 18:31,Rex Orange County,Loving Is Easy,155720
2394,2019-09-23 18:36,Rex Orange County,Best Friend,262231
2395,2019-09-23 18:40,Rex Orange County,Sunflower,252230
2396,2019-09-23 18:42,Yoke Lore,Fake You,1941
2397,2019-09-23 18:42,Rex Orange County,Corduroy Dreams,8010
2398,2019-09-23 18:42,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),113182
2399,2019-09-23 18:44,Wild Party,Recipe,9336
2400,2019-09-23 18:46,Von Wegen Lisbeth,Alexa gib mir mein Geld zurück!,125186
2401,2019-09-23 18:48,Fynn Kliemann,Morgen,162550
2402,2019-09-23 21:00,Eric Nam,Love Yourself,175922
2403,2019-09-23 21:04,flor,aiming low,218320
2404,2019-09-23 21:07,Will Joseph Cook,The Dragon,204592
2405,2019-09-23 21:10,Eric Nam,I Don't Miss You,172635
2406,2019-09-23 21:13,Eric Nam,This Is Not A Love Song,210116
2407,2019-09-23 21:14,Cape Lion,Called You Mine,14188
2408,2019-09-23 21:17,Eric Nam,Don't Call Me,203842
2409,2019-09-23 21:17,The All-American Rejects,Can't Take It,42174
2410,2019-09-23 21:21,Post Malone,Circles,215280
2411,2019-09-23 21:25,Sundara Karma,Flame,227367
2412,2019-09-23 21:29,flor,white noise,232133
2413,2019-09-23 21:31,Rex Orange County,10/10,146102
2414,2019-09-23 23:14,Fall Out Boy,Dear Future Self (Hands Up) [feat. Wyclef Jean],88820
2415,2019-09-24 01:31,Jonas Brothers,Year 3000,21889
2416,2019-09-24 01:31,Will Joseph Cook,The Dragon,204591
2417,2019-09-24 01:35,Archie Faulks,What I Like,3306
2418,2019-09-24 01:35,The Ready Set,Love Like Woe,1578
2419,2019-09-24 01:35,Jonas Brothers,Year 3000,1578
2420,2019-09-24 01:35,Will Joseph Cook,The Dragon,266922
2421,2019-09-24 01:36,The Spill Canvas,All over You,24981
2422,2019-09-24 01:40,Yoke Lore,Fake You,56405
2423,2019-09-24 01:40,flor,aiming low,218320
2424,2019-09-24 01:42,flor,ley lines,6666
2425,2019-09-24 01:42,Fall Out Boy,Love Will Tear Us Apart,115750
2426,2019-09-24 01:43,flor,money,4783
2427,2019-09-24 01:44,flor,dancing around,14721
2428,2019-09-24 01:48,flor,moonday,230066
2429,2019-09-24 01:51,Night Riots,Colour Morning,2069
2430,2019-09-24 01:51,flor,dancing around,198340
2431,2019-09-24 01:51,Broods,Hospitalized - St. Lucia Remix,1941
2432,2019-09-24 01:51,Jimmy Eat World,The Middle,2538
2433,2019-09-24 01:51,The Band CAMINO,Berenstein,362
2434,2019-09-24 01:51,Young the Giant,Heat of the Summer,1749
2435,2019-09-24 01:53,Fynn Kliemann,Morgen,1791
2436,2019-09-24 01:53,Von Wegen Lisbeth,Chérie,94208
2437,2019-09-24 01:56,MARINA,Orange Trees,187992
2438,2019-09-24 02:00,The Format,The First Single,266893
2439,2019-09-24 02:03,Passion Pit,Moth's Wings,152711
2440,2019-09-24 02:06,AJR,Livin' on Love,221413
2441,2019-09-24 02:10,Wild Party,Life's Too Short,221626
2442,2019-09-24 02:13,Spencer Sutherland,Freaking Out,170363
2443,2019-09-24 02:17,Yoke Lore,Fake You,223170
2444,2019-09-24 02:20,Bastille,Joy,192681
2445,2019-09-24 02:23,Florence + The Machine,You've Got The Love,168666
2446,2019-09-24 02:26,HOLYCHILD,Happy With Me,169253
2447,2019-09-24 02:30,HAIM,Don't Save Me,29979
2448,2019-09-24 02:30,Declan McKenna,Brazil,252306
2449,2019-09-24 02:33,Fynn Kliemann,Morgen,162550
2450,2019-09-24 02:36,The Young Veins,Lie to the Truth,149200
2451,2019-09-24 02:39,flor,ley lines,229226
2452,2019-09-24 02:39,The Band CAMINO,Less Than I Do,499
2453,2019-09-24 02:41,Little Comets,Little Italy,82560
2454,2019-09-24 02:43,flor,money,34709
2455,2019-09-24 02:43,flor,white noise,118976
2456,2019-09-24 02:43,flor,listen for you,2943
2457,2019-09-24 02:43,flor,little light one,1066
2458,2019-09-24 02:47,Rex Orange County,New House,199052
2459,2019-09-24 02:49,Rex Orange County,Untitled,135706
2460,2019-09-24 02:51,Rex Orange County,Nothing,117297
2461,2019-09-24 02:52,Rex Orange County,10/10,28671
2462,2019-09-24 02:55,Rex Orange County,New House,199052
2463,2019-09-24 02:57,lovelytheband,these are my friends,4842
2464,2019-09-24 02:57,Watsky,Who's Been Loving You?,1194
2465,2019-09-24 02:57,"Tyler, The Creator",Foreword (feat. Rex Orange County),112831
2466,2019-09-24 02:57,Rex Orange County,Belly (The Grass Stains),38229
2467,2019-09-24 03:01,Will Joseph Cook,The Dragon,204591
2468,2019-09-24 03:05,Twenty One Pilots,March To The Sea,270129
2469,2019-09-24 03:07,Ukiyo,Sleep In,80810
2470,2019-09-24 03:07,Ra Ra Riot,Absolutely,2496
2471,2019-09-24 03:07,BTS,So What,874
2472,2019-09-24 03:07,The Fratellis,Chelsea Dagger,1130
2473,2019-09-24 03:12,BTS,So What,281520
2474,2019-09-24 03:16,Ra Ra Riot,Absolutely,121926
2475,2019-09-24 03:20,Jack Johnson,"Red Wine, Mistakes, Mythology",960
2476,2019-09-24 03:20,Watsky,The Girl Next Door (To Everybody Else),960
2477,2019-09-24 03:20,Panic! At The Disco,Roaring 20s,810
2478,2019-09-24 03:20,Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,917
2479,2019-09-24 03:20,Twenty One Pilots,The Judge,725
2480,2019-09-24 03:20,alt-J,Left Hand Free,1600
2481,2019-09-24 03:20,Graeme James,Young Blood,789
2482,2019-09-24 03:20,Bruno Mars,Count on Me - EP Version,51520
2483,2019-09-24 03:20,Third Eye Blind,Semi-Charmed Life,661
2484,2019-09-24 03:20,Tokyo Police Club,Hot Tonight,1301
2485,2019-09-24 03:20,The Fratellis,Henrietta,746
2486,2019-09-24 03:20,Jonas Brothers,S.O.S.,917
2487,2019-09-24 03:20,Bo Burnham,We Think We Know You,1728
2488,2019-09-24 03:20,The Front Bottoms,HELP,1194
2489,2019-09-24 03:24,Von Wegen Lisbeth,Irgendwas über Delfine,242853
2490,2019-09-24 03:29,Twenty One Pilots,Johnny Boy,279053
2491,2019-09-24 03:30,All Time Low,I Feel Like Dancin',725
2492,2019-09-24 03:30,Simple Plan,Perfect,789
2493,2019-09-24 03:30,Panic! At The Disco,The Calendar,554
2494,2019-09-24 03:30,Frivolous,Cryin',1151
2495,2019-09-24 03:30,BTS,MIC Drop,831
2496,2019-09-24 03:30,Bryce Vine,Sunflower Seeds,53840
2497,2019-09-24 03:30,WALK THE MOON,Fixin',960
2498,2019-09-24 03:30,Grouplove,Cruel and Beautiful World,1045
2499,2019-09-24 03:34,BTS,MIC Drop,238193
2500,2019-09-24 03:37,Simple Plan,Perfect,158085
2501,2019-09-24 03:37,BTS,IDOL,1280
2502,2019-09-24 03:37,Emily's Army,War,1258
2503,2019-09-24 03:37,half•alive,The Fall,1066
2504,2019-09-24 03:37,My Chemical Romance,Famous Last Words,1194
2505,2019-09-24 03:37,3OH!3,FREAK YOUR MIND,853
2506,2019-09-24 03:37,Weezer,(If You're Wondering If I Want You To) I Want You To,640
2507,2019-09-24 03:37,Japanese Breakfast,Road Head,1365
2508,2019-09-24 03:37,My Chemical Romance,Desert Song,1450
2509,2019-09-24 03:37,Neutral Milk Hotel,In the Aeroplane Over the Sea,1408
2510,2019-09-24 03:37,Son Mieux,Feels,704
2511,2019-09-24 03:37,BROS,Tell Me,917
2512,2019-09-24 03:37,Twenty One Pilots,Trees,3605
2513,2019-09-24 03:40,The Wombats,Here Comes the Anxiety,1216
2514,2019-09-24 03:40,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),1194
2515,2019-09-24 03:40,Pierce The Veil,Circles,12542
2516,2019-09-24 03:40,Rex Orange County,Uno,171789
2517,2019-09-24 03:43,The Wombats,Here Comes the Anxiety,151293
2518,2019-09-24 03:44,AJR,Infinity,704
2519,2019-09-24 03:44,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),70649
2520,2019-09-24 03:44,Billy Joel,Uptown Girl,725
2521,2019-09-24 03:46,AJR,Infinity,110805
2522,2019-09-24 03:46,Fall Out Boy,Dear Future Self (Hands Up) [feat. Wyclef Jean],640
2523,2019-09-24 03:48,Rex Orange County,10/10,146102
2524,2019-09-24 03:50,blink-182,Reckless Abandon,65365
2525,2019-09-24 03:53,Eric Nam,This Is Not A Love Song,210116
2526,2019-09-24 03:56,The Front Bottoms,Don't Fill Up On Chips,183986
2527,2019-09-24 03:59,Patrick Stump,Everyday,158773
2528,2019-09-24 04:02,Bo Burnham,Bo' Fo' Sho',168386
2529,2019-09-24 04:04,Von Wegen Lisbeth,Lang lebe die Störung im Betriebsablauf,166160
2530,2019-09-24 04:07,Kevin Devine,Bubblegum,136547
2531,2019-09-24 04:10,Buster Blue,Hallucinating in C# Minor,224080
2532,2019-09-24 04:14,blink-182,After Midnight,206866
2533,2019-09-24 04:21,The Front Bottoms,Everything I Own,223858
2534,2019-09-24 04:24,Coldplay,Sparks,227093
2535,2019-09-24 04:28,Weezer,Can't Knock The Hustle,220999
2536,2019-09-24 04:32,MARINA,Teen Idle,254400
2537,2019-09-24 04:36,MARINA,Lies,226200
2538,2019-09-24 04:40,Bring Me The Horizon,Oh No,231621
2539,2019-09-24 04:40,Fall Out Boy,Dear Future Self (Hands Up) [feat. Wyclef Jean],2837
2540,2019-09-24 05:19,Fynn Kliemann,Morgen,14741
2541,2019-09-24 05:19,Rex Orange County,10/10,135360
2542,2019-09-24 05:22,MARINA,Orange Trees,187992
2543,2019-09-24 05:24,Elvis Presley,Can't Help Falling in Love,68019
2544,2019-09-24 05:24,Von Wegen Lisbeth,Alexa gib mir mein Geld zurück!,1024
2545,2019-09-24 05:24,lovelytheband,"maybe, i'm afraid",2240
2546,2019-09-24 05:24,The Lumineers,Dead Sea,746
2547,2019-09-24 05:24,Panic! At The Disco,Always,640
2548,2019-09-24 05:24,Fitz and The Tantrums,All The Feels,661
2549,2019-09-24 05:29,Cavetown,Boys Will Be Bugs,329049
2550,2019-09-24 05:33,Panic! At The Disco,Nearly Witches (Ever Since We Met...),256466
2551,2019-09-24 05:35,Teddy Hyde,Vanilla Curls,107862
2552,2019-09-24 05:35,Young the Giant,Simplify,1023
2553,2019-09-24 05:35,MARINA,To Be Human,597
2554,2019-09-24 05:35,The Mowgli's,Kansas City,896
2555,2019-09-24 05:36,blackbear,Short Kings Anthem,30976
2556,2019-09-24 14:58,Eric Nam,Love Yourself,175922
2557,2019-09-24 15:00,flor,aiming low,113581
2558,2019-09-24 15:03,Will Joseph Cook,The Dragon,204592
2559,2019-09-24 16:32,Eric Nam,Love Yourself,1021
